Time Period,OrgCode,ParentOrgCode,QuitStatus,MonitoringCategory,Total
2019/20 Q2,E06000020,E12000005,Set quit date,Home carer,45
2019/20 Q2,E06000020,E12000005,Set quit date,Intermediate,0
2019/20 Q2,E06000020,E12000005,Set quit date,Managerial/professional,12
2019/20 Q2,E06000020,E12000005,Set quit date,Prisoner,0
2019/20 Q2,E06000020,E12000005,Set quit date,Retired,67
2019/20 Q2,E06000020,E12000005,Set quit date,Routine and manual,154
2019/20 Q2,E06000020,E12000005,Set quit date,Sick/disabled,17
2019/20 Q2,E06000020,E12000005,Set quit date,Student,7
2019/20 Q2,E06000020,E12000005,Set quit date,Unable to code,71
2019/20 Q2,E06000020,E12000005,Set quit date,Unemployed,96
2019/20 Q2,E06000021,E12000005,Quit,Home carer,7
2019/20 Q2,E06000021,E12000005,Quit,Intermediate,9
2019/20 Q2,E06000021,E12000005,Quit,Managerial/professional,5
2019/20 Q2,E06000021,E12000005,Quit,Prisoner,0
2019/20 Q2,E06000021,E12000005,Quit,Retired,130
2019/20 Q2,E06000021,E12000005,Quit,Routine and manual,330
2019/20 Q2,E06000021,E12000005,Quit,Sick/disabled,32
2019/20 Q2,E06000021,E12000005,Quit,Student,32
2019/20 Q2,E06000021,E12000005,Quit,Unable to code,15
2019/20 Q2,E06000021,E12000005,Quit,Unemployed,133
2019/20 Q2,E06000021,E12000005,Set quit date,Home carer,10
2019/20 Q2,E06000021,E12000005,Set quit date,Intermediate,10
2019/20 Q2,E06000021,E12000005,Set quit date,Managerial/professional,8
2019/20 Q2,E06000021,E12000005,Set quit date,Prisoner,0
2019/20 Q2,E06000021,E12000005,Set quit date,Retired,145
2019/20 Q2,E06000021,E12000005,Set quit date,Routine and manual,416
2019/20 Q2,E06000021,E12000005,Set quit date,Sick/disabled,55
2019/20 Q2,E06000021,E12000005,Set quit date,Student,66
2019/20 Q2,E06000021,E12000005,Set quit date,Unable to code,26
2019/20 Q2,E06000021,E12000005,Set quit date,Unemployed,175
2019/20 Q2,E06000022,E12000009,Quit,Home carer,2
2019/20 Q2,E06000022,E12000009,Quit,Intermediate,17
2019/20 Q2,E06000022,E12000009,Quit,Managerial/professional,6
2019/20 Q2,E06000022,E12000009,Quit,Prisoner,0
2019/20 Q2,E06000022,E12000009,Quit,Retired,12
2019/20 Q2,E06000022,E12000009,Quit,Routine and manual,36
2019/20 Q2,E06000022,E12000009,Quit,Sick/disabled,12
2019/20 Q2,E06000022,E12000009,Quit,Student,4
2019/20 Q2,E06000022,E12000009,Quit,Unable to code,26
2019/20 Q2,E06000022,E12000009,Quit,Unemployed,9
2019/20 Q2,E06000022,E12000009,Set quit date,Home carer,7
2019/20 Q2,E06000022,E12000009,Set quit date,Intermediate,31
2019/20 Q2,E06000022,E12000009,Set quit date,Managerial/professional,14
2019/20 Q2,E06000022,E12000009,Set quit date,Prisoner,0
2019/20 Q2,E06000022,E12000009,Set quit date,Retired,25
2019/20 Q2,E06000022,E12000009,Set quit date,Routine and manual,59
2019/20 Q2,E06000022,E12000009,Set quit date,Sick/disabled,20
2019/20 Q2,E06000022,E12000009,Set quit date,Student,7
2019/20 Q2,E06000022,E12000009,Set quit date,Unable to code,38
2019/20 Q2,E06000022,E12000009,Set quit date,Unemployed,13
2019/20 Q2,E06000024,E12000009,Quit,Home carer,11
2019/20 Q2,E06000024,E12000009,Quit,Intermediate,15
2019/20 Q2,E06000024,E12000009,Quit,Managerial/professional,29
2019/20 Q2,E06000024,E12000009,Quit,Prisoner,0
2019/20 Q2,E06000024,E12000009,Quit,Retired,40
2019/20 Q2,E06000024,E12000009,Quit,Routine and manual,93
2019/20 Q2,E06000024,E12000009,Quit,Sick/disabled,50
2019/20 Q2,E06000024,E12000009,Quit,Student,2
2019/20 Q2,E06000024,E12000009,Quit,Unable to code,15
2019/20 Q2,E06000024,E12000009,Quit,Unemployed,18
2019/20 Q2,E06000024,E12000009,Set quit date,Home carer,25
2019/20 Q2,E06000024,E12000009,Set quit date,Intermediate,51
2019/20 Q2,E06000024,E12000009,Set quit date,Managerial/professional,54
2019/20 Q2,E06000024,E12000009,Set quit date,Prisoner,0
2019/20 Q2,E06000024,E12000009,Set quit date,Retired,87
2019/20 Q2,E06000024,E12000009,Set quit date,Routine and manual,174
2019/20 Q2,E06000024,E12000009,Set quit date,Sick/disabled,136
2019/20 Q2,E06000024,E12000009,Set quit date,Student,15
2019/20 Q2,E06000024,E12000009,Set quit date,Unable to code,31
2019/20 Q2,E06000024,E12000009,Set quit date,Unemployed,57
2019/20 Q2,E06000025,E12000009,Quit,Home carer,3
2019/20 Q2,E06000025,E12000009,Quit,Intermediate,9
2019/20 Q2,E06000025,E12000009,Quit,Managerial/professional,19
2019/20 Q2,E06000025,E12000009,Quit,Prisoner,0
2019/20 Q2,E06000025,E12000009,Quit,Retired,21
2019/20 Q2,E06000025,E12000009,Quit,Routine and manual,42
2019/20 Q2,E06000025,E12000009,Quit,Sick/disabled,5
2019/20 Q2,E06000025,E12000009,Quit,Student,1
2019/20 Q2,E06000025,E12000009,Quit,Unable to code,46
2019/20 Q2,E06000025,E12000009,Quit,Unemployed,5
2019/20 Q2,E06000025,E12000009,Set quit date,Home carer,14
2019/20 Q2,E06000025,E12000009,Set quit date,Intermediate,22
2019/20 Q2,E06000025,E12000009,Set quit date,Managerial/professional,46
2019/20 Q2,E06000025,E12000009,Set quit date,Prisoner,1
2019/20 Q2,E06000025,E12000009,Set quit date,Retired,59
2019/20 Q2,E06000025,E12000009,Set quit date,Routine and manual,144
2019/20 Q2,E06000025,E12000009,Set quit date,Sick/disabled,17
2019/20 Q2,E06000025,E12000009,Set quit date,Student,7
2019/20 Q2,E06000025,E12000009,Set quit date,Unable to code,166
2019/20 Q2,E06000025,E12000009,Set quit date,Unemployed,17
2019/20 Q2,E06000026,E12000009,Quit,Home carer,12
2019/20 Q2,E06000026,E12000009,Quit,Intermediate,4
2019/20 Q2,E06000026,E12000009,Quit,Managerial/professional,8
2019/20 Q2,E06000026,E12000009,Quit,Prisoner,0
2019/20 Q2,E06000026,E12000009,Quit,Retired,35
2019/20 Q2,E06000026,E12000009,Quit,Routine and manual,99
2019/20 Q2,E06000026,E12000009,Quit,Sick/disabled,7
2019/20 Q2,E06000026,E12000009,Quit,Student,1
2019/20 Q2,E06000026,E12000009,Quit,Unable to code,83
2019/20 Q2,E06000026,E12000009,Quit,Unemployed,34
2019/20 Q2,E06000026,E12000009,Set quit date,Home carer,22
2019/20 Q2,E06000026,E12000009,Set quit date,Intermediate,11
2019/20 Q2,E06000026,E12000009,Set quit date,Managerial/professional,25
2019/20 Q2,E06000026,E12000009,Set quit date,Prisoner,0
2019/20 Q2,E06000026,E12000009,Set quit date,Retired,73
2019/20 Q2,E06000026,E12000009,Set quit date,Routine and manual,222
