Time Period,OrgCode,ParentOrgCode,QuitStatus,MonitoringCategory,Total
2019/20 Q2,E06000006,E12000002,Quit,Closed group,1
2019/20 Q2,E06000006,E12000002,Quit,Drop-in clinic,175
2019/20 Q2,E06000006,E12000002,Quit,Family/couples group,2
2019/20 Q2,E06000006,E12000002,Quit,One to one,88
2019/20 Q2,E06000006,E12000002,Quit,Open group,0
2019/20 Q2,E06000006,E12000002,Quit,Other,1
2019/20 Q2,E06000006,E12000002,Quit,Telephone support,1
2019/20 Q2,E06000006,E12000002,Set quit date,Closed group,1
2019/20 Q2,E06000006,E12000002,Set quit date,Drop-in clinic,284
2019/20 Q2,E06000006,E12000002,Set quit date,Family/couples group,2
2019/20 Q2,E06000006,E12000002,Set quit date,One to one,176
2019/20 Q2,E06000006,E12000002,Set quit date,Open group,0
2019/20 Q2,E06000006,E12000002,Set quit date,Other,1
2019/20 Q2,E06000006,E12000002,Set quit date,Telephone support,2
2019/20 Q2,E06000007,E12000002,Quit,Closed group,2
2019/20 Q2,E06000007,E12000002,Quit,Drop-in clinic,87
2019/20 Q2,E06000007,E12000002,Quit,Family/couples group,0
2019/20 Q2,E06000007,E12000002,Quit,One to one,201
2019/20 Q2,E06000007,E12000002,Quit,Open group,1
2019/20 Q2,E06000007,E12000002,Quit,Other,0
2019/20 Q2,E06000007,E12000002,Quit,Telephone support,85
2019/20 Q2,E06000007,E12000002,Set quit date,Closed group,2
2019/20 Q2,E06000007,E12000002,Set quit date,Drop-in clinic,107
2019/20 Q2,E06000007,E12000002,Set quit date,Family/couples group,0
2019/20 Q2,E06000007,E12000002,Set quit date,One to one,252
2019/20 Q2,E06000007,E12000002,Set quit date,Open group,1
2019/20 Q2,E06000007,E12000002,Set quit date,Other,0
2019/20 Q2,E06000007,E12000002,Set quit date,Telephone support,107
2019/20 Q2,E06000008,E12000002,Quit,Closed group,0
2019/20 Q2,E06000008,E12000002,Quit,Drop-in clinic,0
2019/20 Q2,E06000008,E12000002,Quit,Family/couples group,0
2019/20 Q2,E06000008,E12000002,Quit,One to one,164
2019/20 Q2,E06000008,E12000002,Quit,Open group,0
2019/20 Q2,E06000008,E12000002,Quit,Other,0
2019/20 Q2,E06000008,E12000002,Quit,Telephone support,0
2019/20 Q2,E06000008,E12000002,Set quit date,Closed group,0
2019/20 Q2,E06000008,E12000002,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000008,E12000002,Set quit date,Family/couples group,0
2019/20 Q2,E06000008,E12000002,Set quit date,One to one,514
2019/20 Q2,E06000008,E12000002,Set quit date,Open group,0
2019/20 Q2,E06000008,E12000002,Set quit date,Other,0
2019/20 Q2,E06000008,E12000002,Set quit date,Telephone support,0
2019/20 Q2,E06000009,E12000002,Quit,Closed group,0
2019/20 Q2,E06000009,E12000002,Quit,Drop-in clinic,0
2019/20 Q2,E06000009,E12000002,Quit,Family/couples group,0
2019/20 Q2,E06000009,E12000002,Quit,One to one,147
2019/20 Q2,E06000009,E12000002,Quit,Open group,0
2019/20 Q2,E06000009,E12000002,Quit,Other,0
2019/20 Q2,E06000009,E12000002,Quit,Telephone support,0
2019/20 Q2,E06000009,E12000002,Set quit date,Closed group,0
2019/20 Q2,E06000009,E12000002,Set quit date,Drop-in clinic,2
2019/20 Q2,E06000009,E12000002,Set quit date,Family/couples group,0
2019/20 Q2,E06000009,E12000002,Set quit date,One to one,413
2019/20 Q2,E06000009,E12000002,Set quit date,Open group,0
2019/20 Q2,E06000009,E12000002,Set quit date,Other,0
2019/20 Q2,E06000009,E12000002,Set quit date,Telephone support,2
2019/20 Q2,E06000010,E12000003,Quit,Closed group,0
2019/20 Q2,E06000010,E12000003,Quit,Drop-in clinic,4
2019/20 Q2,E06000010,E12000003,Quit,Family/couples group,1
2019/20 Q2,E06000010,E12000003,Quit,One to one,256
2019/20 Q2,E06000010,E12000003,Quit,Open group,0
2019/20 Q2,E06000010,E12000003,Quit,Other,14
2019/20 Q2,E06000010,E12000003,Quit,Telephone support,10
2019/20 Q2,E06000010,E12000003,Set quit date,Closed group,0
2019/20 Q2,E06000010,E12000003,Set quit date,Drop-in clinic,6
2019/20 Q2,E06000010,E12000003,Set quit date,Family/couples group,2
2019/20 Q2,E06000010,E12000003,Set quit date,One to one,448
2019/20 Q2,E06000010,E12000003,Set quit date,Open group,0
2019/20 Q2,E06000010,E12000003,Set quit date,Other,34
2019/20 Q2,E06000010,E12000003,Set quit date,Telephone support,22
2019/20 Q2,E06000011,E12000003,Quit,Closed group,0
2019/20 Q2,E06000011,E12000003,Quit,Drop-in clinic,1
2019/20 Q2,E06000011,E12000003,Quit,Family/couples group,0
2019/20 Q2,E06000011,E12000003,Quit,One to one,419
2019/20 Q2,E06000011,E12000003,Quit,Open group,1
2019/20 Q2,E06000011,E12000003,Quit,Other,0
2019/20 Q2,E06000011,E12000003,Quit,Telephone support,0
2019/20 Q2,E06000011,E12000003,Set quit date,Closed group,0
2019/20 Q2,E06000011,E12000003,Set quit date,Drop-in clinic,1
2019/20 Q2,E06000011,E12000003,Set quit date,Family/couples group,0
2019/20 Q2,E06000011,E12000003,Set quit date,One to one,727
2019/20 Q2,E06000011,E12000003,Set quit date,Open group,2
2019/20 Q2,E06000011,E12000003,Set quit date,Other,0
2019/20 Q2,E06000011,E12000003,Set quit date,Telephone support,0
2019/20 Q2,E06000012,E12000003,Quit,Closed group,0
2019/20 Q2,E06000012,E12000003,Quit,Drop-in clinic,0
2019/20 Q2,E06000012,E12000003,Quit,Family/couples group,0
2019/20 Q2,E06000012,E12000003,Quit,One to one,112
2019/20 Q2,E06000012,E12000003,Quit,Open group,82
2019/20 Q2,E06000012,E12000003,Quit,Other,3
2019/20 Q2,E06000012,E12000003,Quit,Telephone support,0
2019/20 Q2,E06000012,E12000003,Set quit date,Closed group,0
2019/20 Q2,E06000012,E12000003,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000012,E12000003,Set quit date,Family/couples group,0
2019/20 Q2,E06000012,E12000003,Set quit date,One to one,222
2019/20 Q2,E06000012,E12000003,Set quit date,Open group,141
2019/20 Q2,E06000012,E12000003,Set quit date,Other,3
2019/20 Q2,E06000012,E12000003,Set quit date,Telephone support,0
2019/20 Q2,E06000013,E12000003,Quit,Closed group,0
2019/20 Q2,E06000013,E12000003,Quit,Drop-in clinic,0
2019/20 Q2,E06000013,E12000003,Quit,Family/couples group,0
2019/20 Q2,E06000013,E12000003,Quit,One to one,0
2019/20 Q2,E06000013,E12000003,Quit,Open group,31
2019/20 Q2,E06000013,E12000003,Quit,Other,0
2019/20 Q2,E06000013,E12000003,Quit,Telephone support,0
2019/20 Q2,E06000013,E12000003,Set quit date,Closed group,0
2019/20 Q2,E06000013,E12000003,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000013,E12000003,Set quit date,Family/couples group,0
2019/20 Q2,E06000013,E12000003,Set quit date,One to one,0
2019/20 Q2,E06000013,E12000003,Set quit date,Open group,80
2019/20 Q2,E06000013,E12000003,Set quit date,Other,0
2019/20 Q2,E06000013,E12000003,Set quit date,Telephone support,0
2019/20 Q2,E06000015,E12000004,Quit,Closed group,0
2019/20 Q2,E06000015,E12000004,Quit,Drop-in clinic,0
2019/20 Q2,E06000015,E12000004,Quit,Family/couples group,0
2019/20 Q2,E06000015,E12000004,Quit,One to one,339
2019/20 Q2,E06000015,E12000004,Quit,Open group,0
2019/20 Q2,E06000015,E12000004,Quit,Other,0
2019/20 Q2,E06000015,E12000004,Quit,Telephone support,0
2019/20 Q2,E06000015,E12000004,Set quit date,Closed group,0
2019/20 Q2,E06000015,E12000004,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000015,E12000004,Set quit date,Family/couples group,0
2019/20 Q2,E06000015,E12000004,Set quit date,One to one,570
2019/20 Q2,E06000015,E12000004,Set quit date,Open group,0
2019/20 Q2,E06000015,E12000004,Set quit date,Other,0
2019/20 Q2,E06000015,E12000004,Set quit date,Telephone support,0
2019/20 Q2,E06000016,E12000004,Quit,Closed group,0
2019/20 Q2,E06000016,E12000004,Quit,Drop-in clinic,0
2019/20 Q2,E06000016,E12000004,Quit,Family/couples group,18
2019/20 Q2,E06000016,E12000004,Quit,One to one,461
2019/20 Q2,E06000016,E12000004,Quit,Open group,0
2019/20 Q2,E06000016,E12000004,Quit,Other,0
2019/20 Q2,E06000016,E12000004,Quit,Telephone support,10
2019/20 Q2,E06000016,E12000004,Set quit date,Closed group,0
2019/20 Q2,E06000016,E12000004,Set quit date,Drop-in clinic,2
2019/20 Q2,E06000016,E12000004,Set quit date,Family/couples group,25
2019/20 Q2,E06000016,E12000004,Set quit date,One to one,856
2019/20 Q2,E06000016,E12000004,Set quit date,Open group,0
2019/20 Q2,E06000016,E12000004,Set quit date,Other,1
2019/20 Q2,E06000016,E12000004,Set quit date,Telephone support,10
2019/20 Q2,E06000017,E12000004,Quit,Closed group,0
2019/20 Q2,E06000017,E12000004,Quit,Drop-in clinic,0
2019/20 Q2,E06000017,E12000004,Quit,Family/couples group,0
2019/20 Q2,E06000017,E12000004,Quit,One to one,21
2019/20 Q2,E06000017,E12000004,Quit,Open group,0
2019/20 Q2,E06000017,E12000004,Quit,Other,0
2019/20 Q2,E06000017,E12000004,Quit,Telephone support,0
2019/20 Q2,E06000017,E12000004,Set quit date,Closed group,0
2019/20 Q2,E06000017,E12000004,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000017,E12000004,Set quit date,Family/couples group,0
2019/20 Q2,E06000017,E12000004,Set quit date,One to one,40
2019/20 Q2,E06000017,E12000004,Set quit date,Open group,0
2019/20 Q2,E06000017,E12000004,Set quit date,Other,0
2019/20 Q2,E06000017,E12000004,Set quit date,Telephone support,0
2019/20 Q2,E06000019,E12000005,Quit,Closed group,0
2019/20 Q2,E06000019,E12000005,Quit,Drop-in clinic,0
2019/20 Q2,E06000019,E12000005,Quit,Family/couples group,0
2019/20 Q2,E06000019,E12000005,Quit,One to one,78
2019/20 Q2,E06000019,E12000005,Quit,Open group,0
2019/20 Q2,E06000019,E12000005,Quit,Other,0
2019/20 Q2,E06000019,E12000005,Quit,Telephone support,0
2019/20 Q2,E06000019,E12000005,Set quit date,Closed group,0
2019/20 Q2,E06000019,E12000005,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000019,E12000005,Set quit date,Family/couples group,0
2019/20 Q2,E06000019,E12000005,Set quit date,One to one,171
2019/20 Q2,E06000019,E12000005,Set quit date,Open group,0
2019/20 Q2,E06000019,E12000005,Set quit date,Other,0
2019/20 Q2,E06000019,E12000005,Set quit date,Telephone support,0
2019/20 Q2,E06000020,E12000005,Quit,Closed group,0
2019/20 Q2,E06000020,E12000005,Quit,Drop-in clinic,0
2019/20 Q2,E06000020,E12000005,Quit,Family/couples group,0
2019/20 Q2,E06000020,E12000005,Quit,One to one,193
2019/20 Q2,E06000020,E12000005,Quit,Open group,0
2019/20 Q2,E06000020,E12000005,Quit,Other,0
2019/20 Q2,E06000020,E12000005,Quit,Telephone support,0
2019/20 Q2,E06000020,E12000005,Set quit date,Closed group,0
2019/20 Q2,E06000020,E12000005,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000020,E12000005,Set quit date,Family/couples group,0
2019/20 Q2,E06000020,E12000005,Set quit date,One to one,469
2019/20 Q2,E06000020,E12000005,Set quit date,Open group,0
2019/20 Q2,E06000020,E12000005,Set quit date,Other,0
2019/20 Q2,E06000020,E12000005,Set quit date,Telephone support,0
2019/20 Q2,E06000021,E12000005,Quit,Closed group,0
2019/20 Q2,E06000021,E12000005,Quit,Drop-in clinic,0
2019/20 Q2,E06000021,E12000005,Quit,Family/couples group,2
2019/20 Q2,E06000021,E12000005,Quit,One to one,691
2019/20 Q2,E06000021,E12000005,Quit,Open group,0
2019/20 Q2,E06000021,E12000005,Quit,Other,0
2019/20 Q2,E06000021,E12000005,Quit,Telephone support,0
2019/20 Q2,E06000021,E12000005,Set quit date,Closed group,0
2019/20 Q2,E06000021,E12000005,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000021,E12000005,Set quit date,Family/couples group,2
2019/20 Q2,E06000021,E12000005,Set quit date,One to one,909
2019/20 Q2,E06000021,E12000005,Set quit date,Open group,0
2019/20 Q2,E06000021,E12000005,Set quit date,Other,0
2019/20 Q2,E06000021,E12000005,Set quit date,Telephone support,0
2019/20 Q2,E06000022,E12000009,Quit,Closed group,0
2019/20 Q2,E06000022,E12000009,Quit,Drop-in clinic,39
2019/20 Q2,E06000022,E12000009,Quit,Family/couples group,0
2019/20 Q2,E06000022,E12000009,Quit,One to one,81
2019/20 Q2,E06000022,E12000009,Quit,Open group,0
2019/20 Q2,E06000022,E12000009,Quit,Other,0
2019/20 Q2,E06000022,E12000009,Quit,Telephone support,4
2019/20 Q2,E06000022,E12000009,Set quit date,Closed group,0
2019/20 Q2,E06000022,E12000009,Set quit date,Drop-in clinic,39
2019/20 Q2,E06000022,E12000009,Set quit date,Family/couples group,0
2019/20 Q2,E06000022,E12000009,Set quit date,One to one,171
2019/20 Q2,E06000022,E12000009,Set quit date,Open group,0
2019/20 Q2,E06000022,E12000009,Set quit date,Other,0
2019/20 Q2,E06000022,E12000009,Set quit date,Telephone support,4
2019/20 Q2,E06000024,E12000009,Quit,Closed group,1
2019/20 Q2,E06000024,E12000009,Quit,Drop-in clinic,64
2019/20 Q2,E06000024,E12000009,Quit,Family/couples group,0
2019/20 Q2,E06000024,E12000009,Quit,One to one,194
2019/20 Q2,E06000024,E12000009,Quit,Open group,13
2019/20 Q2,E06000024,E12000009,Quit,Other,0
2019/20 Q2,E06000024,E12000009,Quit,Telephone support,1
2019/20 Q2,E06000024,E12000009,Set quit date,Closed group,15
2019/20 Q2,E06000024,E12000009,Set quit date,Drop-in clinic,141
2019/20 Q2,E06000024,E12000009,Set quit date,Family/couples group,0
2019/20 Q2,E06000024,E12000009,Set quit date,One to one,453
2019/20 Q2,E06000024,E12000009,Set quit date,Open group,16
2019/20 Q2,E06000024,E12000009,Set quit date,Other,1
2019/20 Q2,E06000024,E12000009,Set quit date,Telephone support,4
2019/20 Q2,E06000025,E12000009,Quit,Closed group,0
2019/20 Q2,E06000025,E12000009,Quit,Drop-in clinic,0
2019/20 Q2,E06000025,E12000009,Quit,Family/couples group,0
2019/20 Q2,E06000025,E12000009,Quit,One to one,150
2019/20 Q2,E06000025,E12000009,Quit,Open group,0
2019/20 Q2,E06000025,E12000009,Quit,Other,1
2019/20 Q2,E06000025,E12000009,Quit,Telephone support,0
2019/20 Q2,E06000025,E12000009,Set quit date,Closed group,0
2019/20 Q2,E06000025,E12000009,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000025,E12000009,Set quit date,Family/couples group,0
2019/20 Q2,E06000025,E12000009,Set quit date,One to one,490
2019/20 Q2,E06000025,E12000009,Set quit date,Open group,0
2019/20 Q2,E06000025,E12000009,Set quit date,Other,3
2019/20 Q2,E06000025,E12000009,Set quit date,Telephone support,0
2019/20 Q2,E06000026,E12000009,Quit,Closed group,0
2019/20 Q2,E06000026,E12000009,Quit,Drop-in clinic,0
2019/20 Q2,E06000026,E12000009,Quit,Family/couples group,0
2019/20 Q2,E06000026,E12000009,Quit,One to one,283
2019/20 Q2,E06000026,E12000009,Quit,Open group,0
2019/20 Q2,E06000026,E12000009,Quit,Other,0
2019/20 Q2,E06000026,E12000009,Quit,Telephone support,0
2019/20 Q2,E06000026,E12000009,Set quit date,Closed group,0
2019/20 Q2,E06000026,E12000009,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000026,E12000009,Set quit date,Family/couples group,0
2019/20 Q2,E06000026,E12000009,Set quit date,One to one,672
2019/20 Q2,E06000026,E12000009,Set quit date,Open group,0
2019/20 Q2,E06000026,E12000009,Set quit date,Other,0
2019/20 Q2,E06000026,E12000009,Set quit date,Telephone support,0
2019/20 Q2,E06000027,E12000009,Quit,Closed group,0
2019/20 Q2,E06000027,E12000009,Quit,Drop-in clinic,0
2019/20 Q2,E06000027,E12000009,Quit,Family/couples group,4
2019/20 Q2,E06000027,E12000009,Quit,One to one,89
2019/20 Q2,E06000027,E12000009,Quit,Open group,0
2019/20 Q2,E06000027,E12000009,Quit,Other,2
2019/20 Q2,E06000027,E12000009,Quit,Telephone support,14
2019/20 Q2,E06000027,E12000009,Set quit date,Closed group,0
2019/20 Q2,E06000027,E12000009,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000027,E12000009,Set quit date,Family/couples group,6
2019/20 Q2,E06000027,E12000009,Set quit date,One to one,191
2019/20 Q2,E06000027,E12000009,Set quit date,Open group,0
2019/20 Q2,E06000027,E12000009,Set quit date,Other,10
2019/20 Q2,E06000027,E12000009,Set quit date,Telephone support,32
2019/20 Q2,E06000030,E12000009,Quit,Closed group,0
2019/20 Q2,E06000030,E12000009,Quit,Drop-in clinic,0
2019/20 Q2,E06000030,E12000009,Quit,Family/couples group,0
2019/20 Q2,E06000030,E12000009,Quit,One to one,95
2019/20 Q2,E06000030,E12000009,Quit,Open group,0
2019/20 Q2,E06000030,E12000009,Quit,Other,0
2019/20 Q2,E06000030,E12000009,Quit,Telephone support,0
2019/20 Q2,E06000030,E12000009,Set quit date,Closed group,0
2019/20 Q2,E06000030,E12000009,Set quit date,Drop-in clinic,2
2019/20 Q2,E06000030,E12000009,Set quit date,Family/couples group,1
2019/20 Q2,E06000030,E12000009,Set quit date,One to one,424
2019/20 Q2,E06000030,E12000009,Set quit date,Open group,0
2019/20 Q2,E06000030,E12000009,Set quit date,Other,0
2019/20 Q2,E06000030,E12000009,Set quit date,Telephone support,0
2019/20 Q2,E06000031,E12000006,Quit,Closed group,0
2019/20 Q2,E06000031,E12000006,Quit,Drop-in clinic,0
2019/20 Q2,E06000031,E12000006,Quit,Family/couples group,0
2019/20 Q2,E06000031,E12000006,Quit,One to one,239
2019/20 Q2,E06000031,E12000006,Quit,Open group,0
2019/20 Q2,E06000031,E12000006,Quit,Other,0
2019/20 Q2,E06000031,E12000006,Quit,Telephone support,0
2019/20 Q2,E06000031,E12000006,Set quit date,Closed group,0
2019/20 Q2,E06000031,E12000006,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000031,E12000006,Set quit date,Family/couples group,0
2019/20 Q2,E06000031,E12000006,Set quit date,One to one,566
2019/20 Q2,E06000031,E12000006,Set quit date,Open group,0
2019/20 Q2,E06000031,E12000006,Set quit date,Other,0
2019/20 Q2,E06000031,E12000006,Set quit date,Telephone support,0
2019/20 Q2,E06000032,E12000006,Quit,Closed group,0
2019/20 Q2,E06000032,E12000006,Quit,Drop-in clinic,3
2019/20 Q2,E06000032,E12000006,Quit,Family/couples group,7
2019/20 Q2,E06000032,E12000006,Quit,One to one,298
2019/20 Q2,E06000032,E12000006,Quit,Open group,0
2019/20 Q2,E06000032,E12000006,Quit,Other,13
2019/20 Q2,E06000032,E12000006,Quit,Telephone support,6
2019/20 Q2,E06000032,E12000006,Set quit date,Closed group,0
2019/20 Q2,E06000032,E12000006,Set quit date,Drop-in clinic,3
2019/20 Q2,E06000032,E12000006,Set quit date,Family/couples group,15
2019/20 Q2,E06000032,E12000006,Set quit date,One to one,662
2019/20 Q2,E06000032,E12000006,Set quit date,Open group,0
2019/20 Q2,E06000032,E12000006,Set quit date,Other,15
2019/20 Q2,E06000032,E12000006,Set quit date,Telephone support,10
2019/20 Q2,E06000033,E12000006,Quit,Closed group,0
2019/20 Q2,E06000033,E12000006,Quit,Drop-in clinic,0
2019/20 Q2,E06000033,E12000006,Quit,Family/couples group,0
2019/20 Q2,E06000033,E12000006,Quit,One to one,340
2019/20 Q2,E06000033,E12000006,Quit,Open group,0
2019/20 Q2,E06000033,E12000006,Quit,Other,0
2019/20 Q2,E06000033,E12000006,Quit,Telephone support,1
2019/20 Q2,E06000033,E12000006,Set quit date,Closed group,0
2019/20 Q2,E06000033,E12000006,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000033,E12000006,Set quit date,Family/couples group,0
2019/20 Q2,E06000033,E12000006,Set quit date,One to one,803
2019/20 Q2,E06000033,E12000006,Set quit date,Open group,0
2019/20 Q2,E06000033,E12000006,Set quit date,Other,0
2019/20 Q2,E06000033,E12000006,Set quit date,Telephone support,4
2019/20 Q2,E06000034,E12000006,Quit,Closed group,0
2019/20 Q2,E06000034,E12000006,Quit,Drop-in clinic,0
2019/20 Q2,E06000034,E12000006,Quit,Family/couples group,0
2019/20 Q2,E06000034,E12000006,Quit,One to one,631
2019/20 Q2,E06000034,E12000006,Quit,Open group,0
2019/20 Q2,E06000034,E12000006,Quit,Other,0
2019/20 Q2,E06000034,E12000006,Quit,Telephone support,0
2019/20 Q2,E06000034,E12000006,Set quit date,Closed group,0
2019/20 Q2,E06000034,E12000006,Set quit date,Drop-in clinic,0
2019/20 Q2,E06000034,E12000006,Set quit date,Family/couples group,0
2019/20 Q2,E06000034,E12000006,Set quit date,One to one,1290
2019/20 Q2,E06000034,E12000006,Set quit date,Open group,0
2019/20 Q2,E06000034,E12000006,Set quit date,Other,0
2019/20 Q2,E06000034,E12000006,Set quit date,Telephone support,0
2019/20 Q2,E06000035,E12000008,Quit,Closed group,6
2019/20 Q2,E06000035,E12000008,Quit,Drop-in clinic,259
2019/20 Q2,E06000035,E12000008,Quit,Family/couples group,0
2019/20 Q2,E06000035,E12000008,Quit,One to one,263
2019/20 Q2,E06000035,E12000008,Quit,Open group,0
2019/20 Q2,E06000035,E12000008,Quit,Other,4
2019/20 Q2,E06000035,E12000008,Quit,Telephone support,8
2019/20 Q2,E06000035,E12000008,Set quit date,Closed group,7
2019/20 Q2,E06000035,E12000008,Set quit date,Drop-in clinic,475
2019/20 Q2,E06000035,E12000008,Set quit date,Family/couples group,0
2019/20 Q2,E06000035,E12000008,Set quit date,One to one,648
2019/20 Q2,E06000035,E12000008,Set quit date,Open group,1
2019/20 Q2,E06000035,E12000008,Set quit date,Other,4
2019/20 Q2,E06000035,E12000008,Set quit date,Telephone support,12
2019/20 Q2,E06000037,E12000008,Quit,Closed group,0
2019/20 Q2,E06000037,E12000008,Quit,Drop-in clinic,16
2019/20 Q2,E06000037,E12000008,Quit,Family/couples group,0
2019/20 Q2,E06000037,E12000008,Quit,One to one,72
2019/20 Q2,E06000037,E12000008,Quit,Open group,0
2019/20 Q2,E06000037,E12000008,Quit,Other,0
2019/20 Q2,E06000037,E12000008,Quit,Telephone support,0
2019/20 Q2,E06000037,E12000008,Set quit date,Closed group,0
2019/20 Q2,E06000037,E12000008,Set quit date,Drop-in clinic,23
2019/20 Q2,E06000037,E12000008,Set quit date,Family/couples group,0
2019/20 Q2,E06000037,E12000008,Set quit date,One to one,94
2019/20 Q2,E06000037,E12000008,Set quit date,Open group,0
2019/20 Q2,E06000037,E12000008,Set quit date,Other,0
2019/20 Q2,E06000037,E12000008,Set quit date,Telephone support,2
2019/20 Q2,E06000038,E12000008,Quit,Closed group,0
2019/20 Q2,E06000038,E12000008,Quit,Drop-in clinic,40
2019/20 Q2,E06000038,E12000008,Quit,Family/couples group,0
2019/20 Q2,E06000038,E12000008,Quit,One to one,80
2019/20 Q2,E06000038,E12000008,Quit,Open group,0
2019/20 Q2,E06000038,E12000008,Quit,Other,1
2019/20 Q2,E06000038,E12000008,Quit,Telephone support,2
2019/20 Q2,E06000038,E12000008,Set quit date,Closed group,0
2019/20 Q2,E06000038,E12000008,Set quit date,Drop-in clinic,46
2019/20 Q2,E06000038,E12000008,Set quit date,Family/couples group,0
2019/20 Q2,E06000038,E12000008,Set quit date,One to one,113
2019/20 Q2,E06000038,E12000008,Set quit date,Open group,0
2019/20 Q2,E06000038,E12000008,Set quit date,Other,2
2019/20 Q2,E06000038,E12000008,Set quit date,Telephone support,2
2019/20 Q2,E06000039,E12000008,Quit,Closed group,0
2019/20 Q2,E06000039,E12000008,Quit,Drop-in clinic,81
2019/20 Q2,E06000039,E12000008,Quit,Family/couples group,0
2019/20 Q2,E06000039,E12000008,Quit,One to one,196
2019/20 Q2,E06000039,E12000008,Quit,Open group,0
2019/20 Q2,E06000039,E12000008,Quit,Other,1
2019/20 Q2,E06000039,E12000008,Quit,Telephone support,3
2019/20 Q2,E06000039,E12000008,Set quit date,Closed group,0
2019/20 Q2,E06000039,E12000008,Set quit date,Drop-in clinic,137
