actual_cost,ccg,date,items,quantity,row_id,row_name,setting
378.18,00M,2017-05-01,72,1306,A81042,SOUTH GRANGE MEDICAL GROUP PRACTICE,4
354.75,00M,2017-05-01,44,1388,A81043,THE MANOR HOUSE SURGERY,4
670.69,00K,2017-05-01,136,2683,A81044,MCKENZIE HOUSE SURGERY,4
281.15,00M,2017-05-01,86,1481,A81045,THE COATHAM ROAD SURGERY,4
1294.03,00K,2017-05-01,106,3381,A81046,WOODLANDS FAMILY MEDICAL CENTRE,4
122.0,00M,2017-05-01,78,910,A81047,MARSKE MEDICAL CENTRE,4
493.37,00M,2017-05-01,93,1013,A81048,ZETLAND MEDICAL PRACTICE,4
197.77,00M,2017-05-01,30,628,A81049,KINGS MEDICAL CENTRE,4
463.16,00M,2017-05-01,49,1500,A81051,CAMBRIDGE MEDICAL GROUP,4
423.99,00M,2017-05-01,78,1638,A81052,THE GREEN HOUSE SURGERY,4
147.95,00M,2017-05-01,74,813,A81053,WOODSIDE SURGERY,4
376.91,00M,2017-05-01,72,1500,A81054,THE SALTSCAR SURGERY,4
122.2,00K,2017-05-01,15,476,A81056,MELROSE SURGERY,4
527.91,00K,2017-05-01,40,1120,A81057,KINGSWAY MEDICAL CENTRE,4
123.66,00M,2017-05-01,38,1129,A81058,COULBY MEDICAL PRACTICE,4
140.55,00K,2017-05-01,26,842,A81060,THE KOH PRACTICE,4
166.58,00K,2017-05-01,33,835,A81063,THE HEADLAND MEDICAL CENTRE,4
235.8,00M,2017-05-01,20,536,A81064,THE DISCOVERY PRACTICE,4
122.73,00M,2017-05-01,52,611,A81065,THE ESTON SURGERY,4
346.13,00K,2017-05-01,15,450,A81066,PARK LANE SURGERY,4
569.91,00K,2017-05-01,45,1410,A81067,ALMA MEDICAL CENTRE,4
5.24,00K,2017-05-01,8,105,A81070,MCKENZIE GROUP PRACTICE,4
204.34,00K,2017-05-01,12,336,A81602,DR RASOOL,4
151.43,00K,2017-05-01,39,595,A81608,ELM TREE SURGERY,4
481.16,00K,2017-05-01,34,1092,A81610,THE ROSEBERRY PRACTICE,4
218.24,00M,2017-05-01,49,1624,A81611,PARKWAY MEDICAL CENTRE,4
251.95,00K,2017-05-01,23,441,A81612,THE PATEL PRACTICE,4
564.65,00M,2017-05-01,113,2779,A81618,HUNTCLIFF SURGERY,4
3.67,00M,2017-05-01,2,84,A81621,THORNTREE SURGERY,4
77.31,00K,2017-05-01,40,638,A81622,GLADSTONE HOUSE SURGERY,4
490.38,00K,2017-05-01,31,974,A81629,RIVERSIDE MEDICAL PRACTICE,4
252.86,00K,2017-05-01,23,784,A81631,WEST VIEW MILLENIUM SURGERY A,4
1.03,00K,2017-05-01,1,28,A81634,THE ARRIVAL PRACTICE,4
776.29,01K,2017-05-01,60,1868,A82003,ULVERSTON HEALTH CENTRE (MURRAY),4
72.31,01H,2017-05-01,15,322,A82004,ALSTON MEDICAL PRACTICE,4
102.4,01K,2017-05-01,33,1073,A82005,AMBLESIDE HEALTH CENTRE,4
415.72,01H,2017-05-01,29,943,A82006,APPLEBY MEDICAL PRACTICE,4
505.86,01K,2017-05-01,83,2258,A82007,DUKE STREET SURGERY,4
1062.25,01K,2017-05-01,81,2429,A82008,NORWOOD MEDICAL CENTRE,4
738.94,01K,2017-05-01,61,1699,A82009,BRIDGEGATE MEDICAL CENTRE,4
257.03,01K,2017-05-01,80,1018,A82010,ABBEY ROAD SURGERY,4
761.32,01H,2017-05-01,146,2775,A82012,BRAMPTON MEDICAL PRACTICE,4
321.51,01H,2017-05-01,65,1630,A82013,UPPER EDEN MEDICAL PRACTICE,4
418.61,01H,2017-05-01,43,562,A82014,CALDBECK SURGERY,4
211.32,01H,2017-05-01,39,1071,A82015,WARWICK ROAD SURGERY,4
2337.16,01H,2017-05-01,212,7414,A82016,CARLISLE HEALTHCARE,4
594.4,01H,2017-05-01,54,1718,A82018,SPENCER ST SURGERY,4
583.29,01H,2017-05-01,47,1675,A82019,FUSEHILL MEDICAL PRACTICE,4
1418.19,01H,2017-05-01,95,3300,A82020,EDEN MEDICAL GROUP,4
1326.91,01H,2017-05-01,115,3748,A82021,CASTLEGATE AND DERWENT SURGERY,4
566.88,01H,2017-05-01,46,789,A82022,DALSTON MEDICAL GROUP,4
175.0,01H,2017-05-01,28,700,A82023,DISTINGTON SURGERY,4
519.05,01H,2017-05-01,45,1470,A82024,SEASCALE HEALTH CENTRE,4
835.58,01K,2017-05-01,58,1759,A82025,CAPTAIN FRENCH SURGERY,4
1720.73,01K,2017-05-01,130,3682,A82026,THE JAMES COCHRANE PRACT.,4
888.9,01K,2017-05-01,63,1928,A82027,STATION HOUSE SURGERY,4
407.94,01H,2017-05-01,63,1710,A82028,CASTLEHEAD MEDICAL CENTRE,4
54.37,01H,2017-05-01,22,406,A82029,THE CROFT SURGERY,4
388.97,01K,2017-05-01,60,1003,A82030,LUNESDALE SURGERY,4
36.97,01H,2017-05-01,22,261,A82031,SHAP MEDICAL PRACTICE,4
751.02,01H,2017-05-01,98,2978,A82032,MARYPORT HEALTH SERVICES,4
330.1,01K,2017-05-01,66,2047,A82033,WATERLOO HOUSE SURGERY,4
798.41,01K,2017-05-01,70,1908,A82034,STONELEIGH SURGERY,4
311.92,01H,2017-05-01,66,1867,A82035,BIRBECK MEDICAL GROUP,4
605.16,01H,2017-05-01,57,1465,A82036,THE LAKES MEDICAL PRACTICE,4
461.71,01H,2017-05-01,28,900,A82037,SILLOTH GROUP MEDICAL PRACTICE,4
170.4,01H,2017-05-01,21,592,A82038,TEMPLE SOWERBY MEDICAL PRACTICE,4
982.79,01K,2017-05-01,72,2369,A82039,DALTON SURGERY,4
430.92,01H,2017-05-01,68,2162,A82041,LOWTHER MEDICAL CENTRE,4
1123.44,01H,2017-05-01,168,5082,A82044,FELLVIEW HEALTHCARE,4
335.04,01H,2017-05-01,37,1288,A82045,WIGTON GROUP MEDICAL PRACTICE,4
678.99,01K,2017-05-01,40,1003,A82046,WINDERMERE HEALTH CENTRE,4
1052.04,01H,2017-05-01,92,2676,A82047,JAMES STREET GROUP PRACT,4
149.02,01H,2017-05-01,29,777,A82048,BEECHWOOD GROUP PRACTICE,4
461.0,01H,2017-05-01,29,1066,A82049,ORCHARD HOUSE SURGERY,4
316.42,01H,2017-05-01,46,1309,A82050,OXFORD STREET SURGERY,4
935.84,01K,2017-05-01,74,1936,A82053,NUTWOOD MEDICAL PRACTICE,4
163.04,01H,2017-05-01,23,768,A82055,ASPATRIA MEDICAL GROUP,4
137.79,01H,2017-05-01,29,842,A82058,QUEEN STREET MEDICAL PRACTICE,4
81.91,01H,2017-05-01,19,560,A82060,WHITEHAVEN MEDICAL CENTRE,4
172.84,01K,2017-05-01,21,710,A82062,ATKINSON HEALTH CENTRE,4
47.67,01H,2017-05-01,7,224,A82063,BANK STREET SURGERY,4
345.75,01H,2017-05-01,18,632,A82064,WESTCROFT HOUSE SURGERY,4
174.99,01K,2017-05-01,25,560,A82065,PENINSULA MEDICAL PRACTICE,4
680.91,01K,2017-05-01,42,1257,A82068,ULVERSTON COMMUNITY HEALTH CENTRE,4
444.75,01K,2017-05-01,22,702,A82070,ST. MARY'S SURGERY,4
264.53,01K,2017-05-01,38,863,A82071,BURNETT EDGAR MEDICAL CTR,4
719.02,01K,2017-05-01,59,1801,A82072,RISEDALE SURGERY,4
229.66,01K,2017-05-01,66,1128,A82074,ARNSIDE SURGERY,4
129.42,01H,2017-05-01,36,1037,A82075,MANSION HOUSE SURGERY,4
437.24,01K,2017-05-01,18,560,A82077,LIVERPOOL HOUSE SURGERY,4
356.53,01K,2017-05-01,25,604,A82608,SEDBERGH MEDICAL PRACTICE,4
138.85,01H,2017-05-01,10,219,A82617,KIRKOSWALD SURGERY,4
2.6,01H,2017-05-01,10,70,A82620,GLENRIDDING HEALTH CENTRE,4
5.97,01K,2017-05-01,6,168,A82621,ASKAM SURGERY,4
51.47,01H,2017-05-01,33,1064,A82623,SOLWAY HEALTH SERVICES,4
86.68,01K,2017-05-01,10,324,A82629,THE FAMILY PRACTICE,4
107.96,01H,2017-05-01,40,700,A82631,COURT THORN SURGERY,4
239.94,01H,2017-05-01,23,738,A82646,LONGTOWN MEDICAL CENTRE,4
160.51,01K,2017-05-01,17,394,A82647,CARTMEL SURGERY,4
78.4,01K,2017-05-01,22,416,A82650,HAVERTHWAITE SURGERY,4
156.06,01K,2017-05-01,7,252,A82651,DUDDON VALLEY MEDICAL PRACTICE,4
423.32,01H,2017-05-01,51,1185,A82654,WARWICK SQUARE GROUP PRACTICE,4
782.83,00D,2017-05-01,161,2036,A83001,ST ANDREW'S MEDICAL PRACTICE,4
484.93,00D,2017-05-01,152,2093,A83003,WILLINGTON MEDICAL GROUP,4
138.52,00D,2017-05-01,17,252,A83004,AVENUE FAMILY PRACTICE,4
709.41,00C,2017-05-01,140,2712,A83005,WHINFIELD MEDICAL PRACTICE,4
288.25,00C,2017-05-01,73,1116,A83006,ORCHARD COURT SURGERY,4
865.28,00D,2017-05-01,122,2279,A83007,BLACKHALL AND PETERLEE PRACTICE,4
205.11,00D,2017-05-01,141,1260,A83008,HALLGARTH SURGERY,4
626.29,00J,2017-05-01,104,1553,A83009,BRIDGE END SURGERY,4
716.66,00C,2017-05-01,129,2152,A83010,MOORLANDS SURGERY,4
801.93,00J,2017-05-01,119,1916,A83011,CLAYPATH & UNIVERSITY MEDICAL GROUP,4
920.07,00D,2017-05-01,111,2076,A83012,WILLIAM BROWN CENTRE,4
557.58,00C,2017-05-01,124,2221,A83013,NEASHAM ROAD SURGERY,4
455.66,00J,2017-05-01,92,1300,A83014,BELMONT & SHERBURN MEDICAL GROUP,4
1264.61,00D,2017-05-01,168,3328,A83015,STATION VIEW MEDICAL CENTRE,4
416.58,00J,2017-05-01,114,1918,A83016,TANFIELD VIEW MEDICAL GROUP,4
356.49,00D,2017-05-01,111,1548,A83017,PHOENIX MEDICAL GROUP,4
860.29,00J,2017-05-01,208,3237,A83018,CONSETT MEDICAL CENTRE,4
250.84,00D,2017-05-01,18,470,A83019,STATION ROAD SURGERY,4
458.86,00D,2017-05-01,109,2063,A83020,NORTH HOUSE SURGERY,4
651.21,00D,2017-05-01,167,2673,A83021,AUCKLAND MEDICAL GROUP,4
1371.01,00J,2017-05-01,251,3883,A83022,THE MEDICAL GROUP,4
798.79,00J,2017-05-01,88,1575,A83023,STANLEY MEDICAL GROUP,4
403.57,00J,2017-05-01,70,852,A83024,WEST RAINTON SURGERY,4
1017.7,00D,2017-05-01,165,2892,A83025,BISHOPGATE MEDICAL CENTRE,4
149.37,00J,2017-05-01,68,823,A83026,SACRISTON MEDICAL CENTRE,4
166.79,00J,2017-05-01,55,651,A83027,COXHOE MEDICAL PRACTICE,4
533.11,00J,2017-05-01,137,1857,A83028,MIDDLE CHARE MEDICAL GROUP,4
431.58,00J,2017-05-01,27,792,A83029,GREAT LUMLEY SURGERY,4
678.05,00J,2017-05-01,79,1568,A83030,DUNELM MEDICAL PRACTICE,4
842.36,00C,2017-05-01,114,1839,A83031,CARMEL MEDICAL PRACTICE,4
136.82,00D,2017-05-01,49,774,A83032,WOODVIEW MEDICAL PRACTICE,4
540.81,00J,2017-05-01,110,1502,A83033,PELTON & FELLROSE MEDICAL GROUP,4
893.64,00C,2017-05-01,117,2536,A83034,BLACKETTS MEDICAL PRACTICE,4
434.08,00D,2017-05-01,66,1230,A83035,THE WEARDALE PRACTICE,4
720.48,00J,2017-05-01,145,3070,A83036,CHASTLETON MEDICAL GROUP,4
1330.04,00D,2017-05-01,217,4015,A83037,BEWICK CRESCENT SURGERY,4
256.99,00J,2017-05-01,79,955,A83038,CEDARS MEDICAL GROUP,4
820.69,00C,2017-05-01,128,2387,A83040,CLIFTON COURT MEDICAL PRACTICE,4
473.74,00D,2017-05-01,68,812,A83041,MURTON MEDICAL CENTRE,4
330.61,00D,2017-05-01,47,934,A83042,DR SIMPSON & PARTNERS,4
89.99,00D,2017-05-01,29,518,A83043,OLD FORGE SURGERY,4
372.93,00D,2017-05-01,48,872,A83044,THE HORDEN GROUP PRACTICE,4
413.05,00D,2017-05-01,195,2625,A83045,FERRYHILL AND CHILTON MEDICAL PRACTICE,4
710.47,00D,2017-05-01,140,2279,A83046,BARNARD CASTLE SURGERY,4
697.17,00C,2017-05-01,103,1559,A83047,DENMARK STREET SURGERY,4
333.09,00C,2017-05-01,50,634,A83048,ROCKLIFFE COURT SURGERY,4
404.94,00J,2017-05-01,56,1179,A83049,QUEENS ROAD SURGERY,4
514.21,00J,2017-05-01,122,1968,A83050,CESTRIA HEALTH CENTRE,4
487.59,00D,2017-05-01,95,1258,A83051,MARLBOROUGH SURGERY,4
334.34,00D,2017-05-01,151,1665,A83052,BISHOPS CLOSE MEDICAL PRACTICE,4
528.21,00D,2017-05-01,88,2090,A83054,SKERNE MEDICAL GROUP,4
260.78,00J,2017-05-01,36,654,A83055,CHEVELEY PARK MEDICAL CTR,4
431.48,00D,2017-05-01,60,1421,A83057,EAST DURHAM MEDICAL GROUP,4
70.16,00D,2017-05-01,20,329,A83060,PINFOLD MEDICAL PRACTICE,4
86.13,00D,2017-05-01,35,436,A83061,GAINFORD SURGERY,4
395.56,00D,2017-05-01,69,1518,A83066,JUBILEE MEDICAL GROUP,4
858.11,00C,2017-05-01,141,2205,A83070,ST GEORGE'S MEDICAL PRACTICE,4
77.92,00D,2017-05-01,14,98,A83071,THE NEW SEAHAM MEDICAL GROUP,4
266.07,00J,2017-05-01,39,518,A83072,LANCHESTER MEDICAL CENTRE,4
322.14,00J,2017-05-01,56,791,A83073,DRS LAMBERT & NG,4
694.82,00D,2017-05-01,186,2761,A83074,PEASE WAY MEDICAL CENTRE,4
538.8,00D,2017-05-01,66,1125,A83075,BYRON MEDICAL PRACTICE,4
192.63,00J,2017-05-01,22,434,A83076,DIPTON SURGERY,4
38.04,00D,2017-05-01,14,190,A83603,OXFORD ROAD MEDICAL PRACTICE,4
170.77,00D,2017-05-01,18,352,A83610,WINGATE MEDICAL PRACTICE INTRAHEALTH,4
9.98,00D,2017-05-01,3,84,A83616,BEVAN MEDICAL GROUP,4
65.27,00J,2017-05-01,20,270,A83617,BROWNEY HOUSE SURGERY,4
218.64,00J,2017-05-01,42,919,A83618,OAKFIELDS HEALTH GROUP,4
14.17,00D,2017-05-01,19,210,A83619,SOUTHDENE MEDICAL CENTRE,4
46.28,00J,2017-05-01,15,175,A83622,THE HAVEN SURGERY,4
355.78,00D,2017-05-01,34,577,A83626,EVENWOOD MEDICAL PRACTICE,4
14.65,00D,2017-05-01,38,287,A83627,SILVERDALE FAMILY PRACTICE,4
38.11,00J,2017-05-01,7,310,A83630,DENHOLM HOUSE,4
5.58,00J,2017-05-01,4,140,A83632,CRAGHEAD MEDICAL CENTRE,4
141.44,00D,2017-05-01,40,694,A83634,WEST CORNFORTH MEDICAL CENTRE,4
130.63,00J,2017-05-01,35,873,A83635,BOWBURN MEDICAL CENTRE,4
304.65,00J,2017-05-01,37,658,A83636,LEADGATE SURGERY,4
73.9,00J,2017-05-01,25,470,A83637,GARDINER CRESCENT,4
199.59,00C,2017-05-01,45,714,A83641,PARKGATE SURGERY,4
132.59,00J,2017-05-01,7,218,A83644,ANNFIELD PLAIN SURGERY,4
121.26,00L,2017-05-01,20,385,A84002,THE ROTHBURY PRACTICE,4
487.86,00L,2017-05-01,102,1932,A84003,LINTONVILLE MEDICAL GROUP,4
653.84,00L,2017-05-01,94,2410,A84005,BEDLINGTONSHIRE MED.GROUP,4
430.84,00L,2017-05-01,92,1474,A84006,ALNWICK MEDICAL GROUP,4
493.9,00L,2017-05-01,69,1215,A84007,PONTELAND MEDICAL GROUP,4
15.35,00L,2017-05-01,24,364,A84008,BELFORD MEDICAL PRACTICE,4
781.04,00L,2017-05-01,110,2797,A84009,RAILWAY MEDICAL GROUP,4
145.63,00L,2017-05-01,109,1682,A84011,WHITE MEDICAL GROUP,4
379.39,00L,2017-05-01,50,1265,A84013,THE GABLES MEDICAL GROUP,4
1311.5,00L,2017-05-01,74,2176,A84014,MARINE MEDICAL GROUP,4
118.8,00L,2017-05-01,16,229,A84015,LABURNUM SURGERY,4
89.81,00L,2017-05-01,33,882,A84016,PRUDHOE MEDICAL GROUP,4
342.82,00L,2017-05-01,108,1880,A84018,CORBRIDGE HEALTH CENTRE,4
422.85,00L,2017-05-01,61,1491,A84020,GUIDEPOST MEDICAL GROUP,4
100.91,00L,2017-05-01,80,1295,A84021,INFIRMARY DRIVE MEDICAL GROUP,4
458.29,00L,2017-05-01,137,2270,A84022,COQUET MEDICAL GROUP,4
567.09,00L,2017-05-01,106,2434,A84024,BURN BRAE MEDICAL GROUP,4
668.18,00L,2017-05-01,63,1255,A84025,CRAMLINGTON MEDICAL GROUP,4
244.1,00L,2017-05-01,90,1603,A84026,WELL CLOSE MEDICAL GROUP,4
20.01,00L,2017-05-01,29,378,A84027,BELLINGHAM PRACTICE,4
388.92,00L,2017-05-01,171,3181,A84028,SEATON PARK MEDICAL GROUP,4
74.55,00L,2017-05-01,25,322,A84029,WIDDRINGTON SURGERY,4
302.33,00L,2017-05-01,133,1642,A84030,VILLAGE MEDICAL GROUP,4
367.95,00L,2017-05-01,58,1312,A84031,GREYSTOKE SURGERY,4
128.63,00L,2017-05-01,26,485,A84032,CHEVIOT MEDICAL GROUP,4
428.42,00L,2017-05-01,75,1980,A84033,THE SELE MEDICAL PRACTICE,4
214.9,00L,2017-05-01,65,768,A84034,HALTWHISTLE MEDICAL GROUP,4
94.26,00L,2017-05-01,60,1075,A84035,RIVERSDALE SURGERY,4
996.39,00L,2017-05-01,230,3760,A84036,WELLWAY MEDICAL GROUP,4
98.57,00L,2017-05-01,45,575,A84037,NETHERFIELD HOUSE,4
355.14,00L,2017-05-01,66,1173,A84038,FORUM FAMILY PRACTICE,4
322.24,00L,2017-05-01,51,1353,A84039,GAS HOUSE LANE SURGERY,4
252.56,00L,2017-05-01,34,534,A84040,HUMSHAUGH & WARK MED GRP,4
14.05,00L,2017-05-01,20,259,A84042,SCOTS GAP MEDICAL GROUP,4
789.57,00L,2017-05-01,87,2265,A84043,BROCKWELL MEDICAL GROUP,4
316.89,00L,2017-05-01,53,1248,A84044,UNION BRAE & NORHAM PRAC,4
418.9,00L,2017-05-01,39,1002,A84045,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT,4
53.47,00L,2017-05-01,45,889,A84047,BRANCH END SURGERY,4
1.83,00L,2017-05-01,2,56,A84604,THE GLENDALE SURGERY,4
155.37,00L,2017-05-01,16,238,A84609,FELTON SURGERY,4
121.93,00L,2017-05-01,15,310,A84614,THE ADDERLANE SURGERY,4
164.76,00L,2017-05-01,19,511,A84619,ELSDON AVENUE SURGERY,4
191.67,13T,2017-05-01,96,1208,A85001,FELL TOWER MEDICAL CENTRE,4
21.95,13T,2017-05-01,22,392,A85002,BENSHAM FAMILY PRACTICE,4
533.42,13T,2017-05-01,114,1886,A85003,ROWLANDS GILL MEDICAL CENTRE,4
571.27,13T,2017-05-01,215,2217,A85004,LONGRIGG MEDICAL CENTRE,4
2884.4,13T,2017-05-01,307,8183,A85005,OXFORD TCE & RAWLING RD MEDICAL GROUP,4
350.33,13T,2017-05-01,103,1136,A85006,GLENPARK MEDICAL CENTRE,4
737.22,13T,2017-05-01,131,2263,A85007,FELL COTTAGE SURGERY,4
1396.64,13T,2017-05-01,253,4984,A85008,BIRTLEY MEDICAL GROUP,4
246.86,13T,2017-05-01,86,1279,A85009,CROWHALL MEDICAL CENTRE,4
1269.91,13T,2017-05-01,130,2749,A85010,CHAINBRIDGE MEDICAL PARTNERSHIP,4
1598.51,13T,2017-05-01,221,3814,A85011,ST. ALBANS MEDICAL GROUP,4
141.55,13T,2017-05-01,50,498,A85012,METRO INTERCHANGE SURGERY,4
142.79,13T,2017-05-01,16,414,A85013,MILLENNIUM FAMILY PRACTICE,4
1098.99,13T,2017-05-01,118,2776,A85014,CRAWCROOK MEDICAL CENTRE,4
1035.47,13T,2017-05-01,199,2258,A85016,WREKENTON MEDICAL GROUP,4
118.03,13T,2017-05-01,38,570,A85017,BEWICK ROAD SURGERY,4
651.29,13T,2017-05-01,65,1099,A85018,OLDWELL SURGERY,4
315.38,13T,2017-05-01,77,1241,A85019,CENTRAL GATESHEAD MEDICAL GROUP,4
302.19,13T,2017-05-01,159,2814,A85020,WHICKHAM COTTAGE MEDICAL CENTRE,4
10.96,13T,2017-05-01,27,231,A85021,SECOND STREET SURGERY,4
17.26,13T,2017-05-01,33,378,A85023,TEAMS MEDICAL PRACTICE,4
139.77,13T,2017-05-01,41,394,A85024,CHOPWELL PRIMARY HEALTHCARE CENTRE,4
99.75,13T,2017-05-01,32,286,A85026,BEACON VIEW MEDICAL CENTRE,4
191.64,13T,2017-05-01,32,434,A85605,ELVASTON ROAD SURGERY,4
210.21,13T,2017-05-01,16,377,A85609,108 RAWLING ROAD(RAWLING ROAD PRACTICE),4
251.22,13T,2017-05-01,73,658,A85611,PELAW MEDICAL PRACTICE,4
131.87,13T,2017-05-01,48,800,A85614,THE BRIDGES MEDICAL PRACTICE,4
69.22,13T,2017-05-01,34,379,A85616,HOLLYHURST MEDICAL CENTRE,4
198.29,13T,2017-05-01,55,535,A85617,SUNNISIDE SURGERY,4
534.72,13T,2017-05-01,41,989,A85620,GRANGE ROAD MEDICAL PRACTICE,4
0.25,13T,2017-05-01,1,3,A85621,GATDOC OOH,2
621.18,13T,2017-05-01,185,2447,A86003,SAVILLE MEDICAL GROUP,4
321.61,13T,2017-05-01,54,1698,A86004,PROSPECT MEDICAL CENTRE,4
339.49,99C,2017-05-01,101,1580,A86005,WEST FARM SURGERY,4
209.32,13T,2017-05-01,103,1141,A86006,ROSEWORTH SURGERY,4
13.13,13T,2017-05-01,15,308,A86007,AVENUE MEDICAL PRACTICE,4
628.8,13T,2017-05-01,182,3077,A86008,PARK MEDICAL GROUP,4
364.32,13T,2017-05-01,81,781,A86010,BIDDLESTONE HEALTH GROUP,4
655.57,13T,2017-05-01,122,2124,A86011,WALKER MEDICAL GROUP,4
315.36,13T,2017-05-01,71,1309,A86012,WEST ROAD MEDICAL CENTRE,4
414.38,13T,2017-05-01,104,1378,A86013,DENTON PARK MEDICAL GROUP,4
59.54,13T,2017-05-01,38,832,A86015,HOLLY MEDICAL GROUP,4
249.46,99C,2017-05-01,64,905,A86016,LANE END SURGERY,4
1142.32,13T,2017-05-01,148,2788,A86017,CRUDDAS PARK SURGERY,4
804.76,13T,2017-05-01,171,2791,A86018,THE GROVE MEDICAL GROUP,4
392.23,13T,2017-05-01,35,632,A86020,THE SURGERY-OSBORNE ROAD,4
404.61,13T,2017-05-01,167,2371,A86021,HOLMSIDE MEDICAL GROUP,4
604.2,13T,2017-05-01,108,1392,A86022,PARKWAY MEDICAL GROUP,4
156.1,13T,2017-05-01,70,961,A86023,BENFIELD PARK MEDICAL GROUP,4
276.8,13T,2017-05-01,76,991,A86024,HEATON ROAD SURGERY,4
449.85,13T,2017-05-01,152,1661,A86025,WESTERHOPE MEDICAL GROUP,4
647.65,13T,2017-05-01,74,1268,A86026,THROCKLEY PRIMARY CARE CENTRE,4
2.4,13T,2017-05-01,1,84,A86027,NEWCASTLE MEDICAL CENTRE,4
84.11,13T,2017-05-01,39,585,A86028,REGENT MEDICAL CENTRE,4
569.33,13T,2017-05-01,181,2330,A86029,THORNFIELD MEDICAL GROUP,4
877.78,13T,2017-05-01,160,2171,A86030,BETTS AVENUE MEDICAL GROUP,4
240.53,13T,2017-05-01,75,1103,A86031,FENHAM HALL SURGERY,4
130.51,13T,2017-05-01,62,959,A86033,BRUNTON PARK,4
64.62,13T,2017-05-01,25,330,A86035,BROADWAY MEDICAL CENTRE,4
447.02,13T,2017-05-01,107,1576,A86036,GOSFORTH MEMORIAL MED.CTR,4
150.44,13T,2017-05-01,38,357,A86037,GRAINGER & SCOTSWOOD MEDICAL PRACTICES,4
183.4,13T,2017-05-01,92,1374,A86038,NEWBURN SURGERY,4
148.08,13T,2017-05-01,90,1032,A86040,ST. ANTHONY'S HEALTH CENTRE,4
406.83,99C,2017-05-01,107,1728,A86041,SWARLAND AVENUE SURGERY,4
249.73,13T,2017-05-01,95,1582,A86601,DENTON TURRET MEDICAL CENTRE,4
458.92,99C,2017-05-01,111,1618,A87002,SPRING TERRACE HEALTH CENTRE,4
945.39,99C,2017-05-01,204,3047,A87003,PORTUGAL PLACE HEALTH CTR,4
780.8,99C,2017-05-01,268,3650,A87004,COLLINGWOOD SURGERY,4
71.56,99C,2017-05-01,112,1595,A87005,WHITLEY BAY HEALTH CENTRE,4
212.42,99C,2017-05-01,84,1073,A87006,49 MARINE AVENUE SURGERY,4
