Time period,OrgCode,ParentOrgCode,QuitStatus,MonitoringCategory,Total
2018/19,E06000004,E12000001,Quit,General practice,0
2018/19,E06000004,E12000001,Quit,Hospital,0
2018/19,E06000004,E12000001,Quit,Maternity,0
2018/19,E06000004,E12000001,Quit,Military base,0
2018/19,E06000004,E12000001,Quit,Other,0
2018/19,E06000004,E12000001,Quit,Pharmacy,87
2018/19,E06000004,E12000001,Quit,Prison,16
2018/19,E06000004,E12000001,Quit,Psychiatric hospital,0
2018/19,E06000004,E12000001,Quit,School,0
2018/19,E06000004,E12000001,Quit,Workplace,14
2018/19,E06000004,E12000001,Set quit date,Children's centre,0
2018/19,E06000004,E12000001,Set quit date,Community,1312
2018/19,E06000004,E12000001,Set quit date,Community psychiatric,1
2018/19,E06000004,E12000001,Set quit date,Dental,0
2018/19,E06000004,E12000001,Set quit date,General practice,1
2018/19,E06000004,E12000001,Set quit date,Hospital,0
2018/19,E06000004,E12000001,Set quit date,Maternity,2
2018/19,E06000004,E12000001,Set quit date,Military base,0
2018/19,E06000004,E12000001,Set quit date,Other,0
2018/19,E06000004,E12000001,Set quit date,Pharmacy,295
2018/19,E06000004,E12000001,Set quit date,Prison,39
2018/19,E06000004,E12000001,Set quit date,Psychiatric hospital,0
2018/19,E06000004,E12000001,Set quit date,School,0
2018/19,E06000004,E12000001,Set quit date,Workplace,24
2018/19,E06000005,E12000001,Quit,Children's centre,0
2018/19,E06000005,E12000001,Quit,Community,117
2018/19,E06000005,E12000001,Quit,Community psychiatric,0
2018/19,E06000005,E12000001,Quit,Dental,0
2018/19,E06000005,E12000001,Quit,General practice,67
2018/19,E06000005,E12000001,Quit,Hospital,5
2018/19,E06000005,E12000001,Quit,Maternity,0
2018/19,E06000005,E12000001,Quit,Military base,0
2018/19,E06000005,E12000001,Quit,Other,1
2018/19,E06000005,E12000001,Quit,Pharmacy,0
2018/19,E06000005,E12000001,Quit,Prison,0
2018/19,E06000005,E12000001,Quit,Psychiatric hospital,0
2018/19,E06000005,E12000001,Quit,School,0
2018/19,E06000005,E12000001,Quit,Workplace,0
2018/19,E06000005,E12000001,Set quit date,Children's centre,0
2018/19,E06000005,E12000001,Set quit date,Community,159
2018/19,E06000005,E12000001,Set quit date,Community psychiatric,0
2018/19,E06000005,E12000001,Set quit date,Dental,0
2018/19,E06000005,E12000001,Set quit date,General practice,91
2018/19,E06000005,E12000001,Set quit date,Hospital,14
2018/19,E06000005,E12000001,Set quit date,Maternity,1
2018/19,E06000005,E12000001,Set quit date,Military base,0
2018/19,E06000005,E12000001,Set quit date,Other,17
2018/19,E06000005,E12000001,Set quit date,Pharmacy,0
2018/19,E06000005,E12000001,Set quit date,Prison,0
2018/19,E06000005,E12000001,Set quit date,Psychiatric hospital,0
2018/19,E06000005,E12000001,Set quit date,School,0
2018/19,E06000005,E12000001,Set quit date,Workplace,0
2018/19,E06000006,E12000002,Quit,Children's centre,29
2018/19,E06000006,E12000002,Quit,Community,391
2018/19,E06000006,E12000002,Quit,Community psychiatric,0
2018/19,E06000006,E12000002,Quit,Dental,0
2018/19,E06000006,E12000002,Quit,General practice,108
2018/19,E06000006,E12000002,Quit,Hospital,6
2018/19,E06000006,E12000002,Quit,Maternity,1
2018/19,E06000006,E12000002,Quit,Military base,0
2018/19,E06000006,E12000002,Quit,Other,24
2018/19,E06000006,E12000002,Quit,Pharmacy,0
2018/19,E06000006,E12000002,Quit,Prison,0
2018/19,E06000006,E12000002,Quit,Psychiatric hospital,0
2018/19,E06000006,E12000002,Quit,School,0
2018/19,E06000006,E12000002,Quit,Workplace,10
2018/19,E06000006,E12000002,Set quit date,Children's centre,51
2018/19,E06000006,E12000002,Set quit date,Community,607
2018/19,E06000006,E12000002,Set quit date,Community psychiatric,0
2018/19,E06000006,E12000002,Set quit date,Dental,0
2018/19,E06000006,E12000002,Set quit date,General practice,169
2018/19,E06000006,E12000002,Set quit date,Hospital,13
2018/19,E06000006,E12000002,Set quit date,Maternity,1
2018/19,E06000006,E12000002,Set quit date,Military base,0
2018/19,E06000006,E12000002,Set quit date,Other,63
2018/19,E06000006,E12000002,Set quit date,Pharmacy,0
2018/19,E06000006,E12000002,Set quit date,Prison,0
2018/19,E06000006,E12000002,Set quit date,Psychiatric hospital,0
2018/19,E06000006,E12000002,Set quit date,School,0
2018/19,E06000006,E12000002,Set quit date,Workplace,15
2018/19,E06000007,E12000002,Quit,Children's centre,0
2018/19,E06000007,E12000002,Quit,Community,559
2018/19,E06000007,E12000002,Quit,Community psychiatric,7
2018/19,E06000007,E12000002,Quit,Dental,0
2018/19,E06000007,E12000002,Quit,General practice,138
2018/19,E06000007,E12000002,Quit,Hospital,47
2018/19,E06000007,E12000002,Quit,Maternity,40
2018/19,E06000007,E12000002,Quit,Military base,0
2018/19,E06000007,E12000002,Quit,Other,0
2018/19,E06000007,E12000002,Quit,Pharmacy,1
2018/19,E06000007,E12000002,Quit,Prison,69
2018/19,E06000007,E12000002,Quit,Psychiatric hospital,0
2018/19,E06000007,E12000002,Quit,School,2
2018/19,E06000007,E12000002,Quit,Workplace,25
2018/19,E06000007,E12000002,Set quit date,Children's centre,0
2018/19,E06000007,E12000002,Set quit date,Community,665
2018/19,E06000007,E12000002,Set quit date,Community psychiatric,10
2018/19,E06000007,E12000002,Set quit date,Dental,0
2018/19,E06000007,E12000002,Set quit date,General practice,176
2018/19,E06000007,E12000002,Set quit date,Hospital,59
2018/19,E06000007,E12000002,Set quit date,Maternity,62
2018/19,E06000007,E12000002,Set quit date,Military base,0
2018/19,E06000007,E12000002,Set quit date,Other,0
2018/19,E06000007,E12000002,Set quit date,Pharmacy,1
2018/19,E06000007,E12000002,Set quit date,Prison,98
2018/19,E06000007,E12000002,Set quit date,Psychiatric hospital,1
2018/19,E06000007,E12000002,Set quit date,School,2
2018/19,E06000007,E12000002,Set quit date,Workplace,29
2018/19,E06000008,E12000002,Quit,Children's centre,4
2018/19,E06000008,E12000002,Quit,Community,27
2018/19,E06000008,E12000002,Quit,Community psychiatric,0
2018/19,E06000008,E12000002,Quit,Dental,0
2018/19,E06000008,E12000002,Quit,General practice,28
2018/19,E06000008,E12000002,Quit,Hospital,0
2018/19,E06000008,E12000002,Quit,Maternity,0
2018/19,E06000008,E12000002,Quit,Military base,0
2018/19,E06000008,E12000002,Quit,Other,0
2018/19,E06000008,E12000002,Quit,Pharmacy,279
2018/19,E06000008,E12000002,Quit,Prison,0
2018/19,E06000008,E12000002,Quit,Psychiatric hospital,0
2018/19,E06000008,E12000002,Quit,School,0
2018/19,E06000008,E12000002,Quit,Workplace,0
2018/19,E06000008,E12000002,Set quit date,Children's centre,12
2018/19,E06000008,E12000002,Set quit date,Community,43
2018/19,E06000008,E12000002,Set quit date,Community psychiatric,0
2018/19,E06000008,E12000002,Set quit date,Dental,0
2018/19,E06000008,E12000002,Set quit date,General practice,106
2018/19,E06000008,E12000002,Set quit date,Hospital,0
2018/19,E06000008,E12000002,Set quit date,Maternity,0
2018/19,E06000008,E12000002,Set quit date,Military base,0
2018/19,E06000008,E12000002,Set quit date,Other,0
2018/19,E06000008,E12000002,Set quit date,Pharmacy,812
2018/19,E06000008,E12000002,Set quit date,Prison,0
2018/19,E06000008,E12000002,Set quit date,Psychiatric hospital,0
2018/19,E06000008,E12000002,Set quit date,School,0
2018/19,E06000008,E12000002,Set quit date,Workplace,0
2018/19,E06000009,E12000002,Quit,Children's centre,2
2018/19,E06000009,E12000002,Quit,Community,0
2018/19,E06000009,E12000002,Quit,Community psychiatric,0
2018/19,E06000009,E12000002,Quit,Dental,0
2018/19,E06000009,E12000002,Quit,General practice,67
2018/19,E06000009,E12000002,Quit,Hospital,20
2018/19,E06000009,E12000002,Quit,Maternity,1
2018/19,E06000009,E12000002,Quit,Military base,0
2018/19,E06000009,E12000002,Quit,Other,0
2018/19,E06000009,E12000002,Quit,Pharmacy,52
2018/19,E06000009,E12000002,Quit,Prison,0
2018/19,E06000009,E12000002,Quit,Psychiatric hospital,0
2018/19,E06000009,E12000002,Quit,School,0
2018/19,E06000009,E12000002,Quit,Workplace,0
2018/19,E06000009,E12000002,Set quit date,Children's centre,10
2018/19,E06000009,E12000002,Set quit date,Community,2
2018/19,E06000009,E12000002,Set quit date,Community psychiatric,0
2018/19,E06000009,E12000002,Set quit date,Dental,0
2018/19,E06000009,E12000002,Set quit date,General practice,428
2018/19,E06000009,E12000002,Set quit date,Hospital,45
2018/19,E06000009,E12000002,Set quit date,Maternity,18
2018/19,E06000009,E12000002,Set quit date,Military base,0
2018/19,E06000009,E12000002,Set quit date,Other,0
2018/19,E06000009,E12000002,Set quit date,Pharmacy,350
2018/19,E06000009,E12000002,Set quit date,Prison,0
2018/19,E06000009,E12000002,Set quit date,Psychiatric hospital,0
2018/19,E06000009,E12000002,Set quit date,School,0
2018/19,E06000009,E12000002,Set quit date,Workplace,0
2018/19,E06000010,E12000003,Quit,Children's centre,20
2018/19,E06000010,E12000003,Quit,Community,528
2018/19,E06000010,E12000003,Quit,Community psychiatric,2
2018/19,E06000010,E12000003,Quit,Dental,16
2018/19,E06000010,E12000003,Quit,General practice,237
2018/19,E06000010,E12000003,Quit,Hospital,193
2018/19,E06000010,E12000003,Quit,Maternity,0
2018/19,E06000010,E12000003,Quit,Military base,0
2018/19,E06000010,E12000003,Quit,Other,110
2018/19,E06000010,E12000003,Quit,Pharmacy,54
2018/19,E06000010,E12000003,Quit,Prison,28
2018/19,E06000010,E12000003,Quit,Psychiatric hospital,1
2018/19,E06000010,E12000003,Quit,School,0
2018/19,E06000010,E12000003,Quit,Workplace,8
2018/19,E06000010,E12000003,Set quit date,Children's centre,29
2018/19,E06000010,E12000003,Set quit date,Community,751
2018/19,E06000010,E12000003,Set quit date,Community psychiatric,2
2018/19,E06000010,E12000003,Set quit date,Dental,18
2018/19,E06000010,E12000003,Set quit date,General practice,320
2018/19,E06000010,E12000003,Set quit date,Hospital,251
2018/19,E06000010,E12000003,Set quit date,Maternity,0
2018/19,E06000010,E12000003,Set quit date,Military base,0
2018/19,E06000010,E12000003,Set quit date,Other,160
2018/19,E06000010,E12000003,Set quit date,Pharmacy,63
2018/19,E06000010,E12000003,Set quit date,Prison,59
2018/19,E06000010,E12000003,Set quit date,Psychiatric hospital,2
2018/19,E06000010,E12000003,Set quit date,School,0
2018/19,E06000010,E12000003,Set quit date,Workplace,10
2018/19,E06000011,E12000003,Quit,Children's centre,0
2018/19,E06000011,E12000003,Quit,Community,771
2018/19,E06000011,E12000003,Quit,Community psychiatric,1
2018/19,E06000011,E12000003,Quit,Dental,0
2018/19,E06000011,E12000003,Quit,General practice,11
2018/19,E06000011,E12000003,Quit,Hospital,6
2018/19,E06000011,E12000003,Quit,Maternity,0
2018/19,E06000011,E12000003,Quit,Military base,0
2018/19,E06000011,E12000003,Quit,Other,60
2018/19,E06000011,E12000003,Quit,Pharmacy,0
2018/19,E06000011,E12000003,Quit,Prison,0
2018/19,E06000011,E12000003,Quit,Psychiatric hospital,0
2018/19,E06000011,E12000003,Quit,School,0
2018/19,E06000011,E12000003,Quit,Workplace,0
2018/19,E06000011,E12000003,Set quit date,Children's centre,0
2018/19,E06000011,E12000003,Set quit date,Community,1259
2018/19,E06000011,E12000003,Set quit date,Community psychiatric,1
2018/19,E06000011,E12000003,Set quit date,Dental,0
2018/19,E06000011,E12000003,Set quit date,General practice,24
2018/19,E06000011,E12000003,Set quit date,Hospital,15
2018/19,E06000011,E12000003,Set quit date,Maternity,0
2018/19,E06000011,E12000003,Set quit date,Military base,0
2018/19,E06000011,E12000003,Set quit date,Other,111
2018/19,E06000011,E12000003,Set quit date,Pharmacy,0
2018/19,E06000011,E12000003,Set quit date,Prison,0
2018/19,E06000011,E12000003,Set quit date,Psychiatric hospital,0
2018/19,E06000011,E12000003,Set quit date,School,0
2018/19,E06000011,E12000003,Set quit date,Workplace,0
2018/19,E06000012,E12000003,Quit,Children's centre,42
2018/19,E06000012,E12000003,Quit,Community,31
2018/19,E06000012,E12000003,Quit,Community psychiatric,0
2018/19,E06000012,E12000003,Quit,Dental,0
2018/19,E06000012,E12000003,Quit,General practice,251
2018/19,E06000012,E12000003,Quit,Hospital,26
2018/19,E06000012,E12000003,Quit,Maternity,1
2018/19,E06000012,E12000003,Quit,Military base,0
2018/19,E06000012,E12000003,Quit,Other,71
2018/19,E06000012,E12000003,Quit,Pharmacy,0
2018/19,E06000012,E12000003,Quit,Prison,0
2018/19,E06000012,E12000003,Quit,Psychiatric hospital,0
2018/19,E06000012,E12000003,Quit,School,0
2018/19,E06000012,E12000003,Quit,Workplace,0
2018/19,E06000012,E12000003,Set quit date,Children's centre,100
2018/19,E06000012,E12000003,Set quit date,Community,46
2018/19,E06000012,E12000003,Set quit date,Community psychiatric,0
2018/19,E06000012,E12000003,Set quit date,Dental,0
2018/19,E06000012,E12000003,Set quit date,General practice,455
2018/19,E06000012,E12000003,Set quit date,Hospital,47
2018/19,E06000012,E12000003,Set quit date,Maternity,1
2018/19,E06000012,E12000003,Set quit date,Military base,0
2018/19,E06000012,E12000003,Set quit date,Other,128
2018/19,E06000012,E12000003,Set quit date,Pharmacy,0
2018/19,E06000012,E12000003,Set quit date,Prison,0
2018/19,E06000012,E12000003,Set quit date,Psychiatric hospital,0
2018/19,E06000012,E12000003,Set quit date,School,0
2018/19,E06000012,E12000003,Set quit date,Workplace,0
2018/19,E06000013,E12000003,Quit,Children's centre,0
2018/19,E06000013,E12000003,Quit,Community,100
2018/19,E06000013,E12000003,Quit,Community psychiatric,0
2018/19,E06000013,E12000003,Quit,Dental,0
2018/19,E06000013,E12000003,Quit,General practice,31
2018/19,E06000013,E12000003,Quit,Hospital,0
2018/19,E06000013,E12000003,Quit,Maternity,7
2018/19,E06000013,E12000003,Quit,Military base,0
2018/19,E06000013,E12000003,Quit,Other,0
2018/19,E06000013,E12000003,Quit,Pharmacy,0
2018/19,E06000013,E12000003,Quit,Prison,0
2018/19,E06000013,E12000003,Quit,Psychiatric hospital,0
2018/19,E06000013,E12000003,Quit,School,0
2018/19,E06000013,E12000003,Quit,Workplace,0
2018/19,E06000013,E12000003,Set quit date,Children's centre,0
2018/19,E06000013,E12000003,Set quit date,Community,208
2018/19,E06000013,E12000003,Set quit date,Community psychiatric,0
2018/19,E06000013,E12000003,Set quit date,Dental,0
2018/19,E06000013,E12000003,Set quit date,General practice,76
2018/19,E06000013,E12000003,Set quit date,Hospital,0
2018/19,E06000013,E12000003,Set quit date,Maternity,10
2018/19,E06000013,E12000003,Set quit date,Military base,0
2018/19,E06000013,E12000003,Set quit date,Other,0
2018/19,E06000013,E12000003,Set quit date,Pharmacy,0
2018/19,E06000013,E12000003,Set quit date,Prison,0
2018/19,E06000013,E12000003,Set quit date,Psychiatric hospital,0
2018/19,E06000013,E12000003,Set quit date,School,0
2018/19,E06000013,E12000003,Set quit date,Workplace,0
2018/19,E06000015,E12000004,Quit,Children's centre,0
2018/19,E06000015,E12000004,Quit,Community,1077
2018/19,E06000015,E12000004,Quit,Community psychiatric,0
2018/19,E06000015,E12000004,Quit,Dental,0
2018/19,E06000015,E12000004,Quit,General practice,0
2018/19,E06000015,E12000004,Quit,Hospital,0
2018/19,E06000015,E12000004,Quit,Maternity,0
2018/19,E06000015,E12000004,Quit,Military base,0
2018/19,E06000015,E12000004,Quit,Other,0
2018/19,E06000015,E12000004,Quit,Pharmacy,0
2018/19,E06000015,E12000004,Quit,Prison,0
2018/19,E06000015,E12000004,Quit,Psychiatric hospital,0
2018/19,E06000015,E12000004,Quit,School,0
2018/19,E06000015,E12000004,Quit,Workplace,123
2018/19,E06000015,E12000004,Set quit date,Children's centre,0
2018/19,E06000015,E12000004,Set quit date,Community,1620
2018/19,E06000015,E12000004,Set quit date,Community psychiatric,0
2018/19,E06000015,E12000004,Set quit date,Dental,0
2018/19,E06000015,E12000004,Set quit date,General practice,0
2018/19,E06000015,E12000004,Set quit date,Hospital,0
2018/19,E06000015,E12000004,Set quit date,Maternity,0
2018/19,E06000015,E12000004,Set quit date,Military base,0
2018/19,E06000015,E12000004,Set quit date,Other,0
2018/19,E06000015,E12000004,Set quit date,Pharmacy,0
2018/19,E06000015,E12000004,Set quit date,Prison,0
2018/19,E06000015,E12000004,Set quit date,Psychiatric hospital,0
2018/19,E06000015,E12000004,Set quit date,School,0
2018/19,E06000015,E12000004,Set quit date,Workplace,191
2018/19,E06000016,E12000004,Quit,Children's centre,2
2018/19,E06000016,E12000004,Quit,Community,492
2018/19,E06000016,E12000004,Quit,Community psychiatric,0
2018/19,E06000016,E12000004,Quit,Dental,0
2018/19,E06000016,E12000004,Quit,General practice,437
2018/19,E06000016,E12000004,Quit,Hospital,70
2018/19,E06000016,E12000004,Quit,Maternity,0
2018/19,E06000016,E12000004,Quit,Military base,0
2018/19,E06000016,E12000004,Quit,Other,143
2018/19,E06000016,E12000004,Quit,Pharmacy,164
2018/19,E06000016,E12000004,Quit,Prison,0
2018/19,E06000016,E12000004,Quit,Psychiatric hospital,5
2018/19,E06000016,E12000004,Quit,School,0
2018/19,E06000016,E12000004,Quit,Workplace,18
2018/19,E06000016,E12000004,Set quit date,Children's centre,3
2018/19,E06000016,E12000004,Set quit date,Community,884
2018/19,E06000016,E12000004,Set quit date,Community psychiatric,0
2018/19,E06000016,E12000004,Set quit date,Dental,0
2018/19,E06000016,E12000004,Set quit date,General practice,754
2018/19,E06000016,E12000004,Set quit date,Hospital,116
2018/19,E06000016,E12000004,Set quit date,Maternity,0
2018/19,E06000016,E12000004,Set quit date,Military base,0
2018/19,E06000016,E12000004,Set quit date,Other,284
2018/19,E06000016,E12000004,Set quit date,Pharmacy,347
2018/19,E06000016,E12000004,Set quit date,Prison,0
2018/19,E06000016,E12000004,Set quit date,Psychiatric hospital,5
2018/19,E06000016,E12000004,Set quit date,School,0
2018/19,E06000016,E12000004,Set quit date,Workplace,21
2018/19,E06000017,E12000004,Quit,Children's centre,0
2018/19,E06000017,E12000004,Quit,Community,64
2018/19,E06000017,E12000004,Quit,Community psychiatric,0
2018/19,E06000017,E12000004,Quit,Dental,0
2018/19,E06000017,E12000004,Quit,General practice,0
2018/19,E06000017,E12000004,Quit,Hospital,0
2018/19,E06000017,E12000004,Quit,Maternity,0
2018/19,E06000017,E12000004,Quit,Military base,0
2018/19,E06000017,E12000004,Quit,Other,0
2018/19,E06000017,E12000004,Quit,Pharmacy,0
2018/19,E06000017,E12000004,Quit,Prison,0
2018/19,E06000017,E12000004,Quit,Psychiatric hospital,0
2018/19,E06000017,E12000004,Quit,School,0
2018/19,E06000017,E12000004,Quit,Workplace,0
2018/19,E06000017,E12000004,Set quit date,Children's centre,0
2018/19,E06000017,E12000004,Set quit date,Community,80
2018/19,E06000017,E12000004,Set quit date,Community psychiatric,0
2018/19,E06000017,E12000004,Set quit date,Dental,0
2018/19,E06000017,E12000004,Set quit date,General practice,0
2018/19,E06000017,E12000004,Set quit date,Hospital,0
2018/19,E06000017,E12000004,Set quit date,Maternity,0
2018/19,E06000017,E12000004,Set quit date,Military base,0
2018/19,E06000017,E12000004,Set quit date,Other,0
2018/19,E06000017,E12000004,Set quit date,Pharmacy,0
2018/19,E06000017,E12000004,Set quit date,Prison,0
2018/19,E06000017,E12000004,Set quit date,Psychiatric hospital,0
2018/19,E06000017,E12000004,Set quit date,School,0
2018/19,E06000017,E12000004,Set quit date,Workplace,0
2018/19,E06000019,E12000005,Quit,Children's centre,0
2018/19,E06000019,E12000005,Quit,Community,57
2018/19,E06000019,E12000005,Quit,Community psychiatric,0
2018/19,E06000019,E12000005,Quit,Dental,0
2018/19,E06000019,E12000005,Quit,General practice,1
2018/19,E06000019,E12000005,Quit,Hospital,0
2018/19,E06000019,E12000005,Quit,Maternity,0
2018/19,E06000019,E12000005,Quit,Military base,0
2018/19,E06000019,E12000005,Quit,Other,0
2018/19,E06000019,E12000005,Quit,Pharmacy,16
2018/19,E06000019,E12000005,Quit,Prison,0
2018/19,E06000019,E12000005,Quit,Psychiatric hospital,0
2018/19,E06000019,E12000005,Quit,School,0
2018/19,E06000019,E12000005,Quit,Workplace,0
2018/19,E06000019,E12000005,Set quit date,Children's centre,0
2018/19,E06000019,E12000005,Set quit date,Community,122
2018/19,E06000019,E12000005,Set quit date,Community psychiatric,1
2018/19,E06000019,E12000005,Set quit date,Dental,0
2018/19,E06000019,E12000005,Set quit date,General practice,1
2018/19,E06000019,E12000005,Set quit date,Hospital,0
2018/19,E06000019,E12000005,Set quit date,Maternity,1
2018/19,E06000019,E12000005,Set quit date,Military base,0
2018/19,E06000019,E12000005,Set quit date,Other,0
2018/19,E06000019,E12000005,Set quit date,Pharmacy,43
2018/19,E06000019,E12000005,Set quit date,Prison,0
2018/19,E06000019,E12000005,Set quit date,Psychiatric hospital,0
2018/19,E06000019,E12000005,Set quit date,School,0
2018/19,E06000019,E12000005,Set quit date,Workplace,0
2018/19,E06000020,E12000005,Quit,Children's centre,0
2018/19,E06000020,E12000005,Quit,Community,181
2018/19,E06000020,E12000005,Quit,Community psychiatric,0
2018/19,E06000020,E12000005,Quit,Dental,0
2018/19,E06000020,E12000005,Quit,General practice,241
2018/19,E06000020,E12000005,Quit,Hospital,0
2018/19,E06000020,E12000005,Quit,Maternity,0
2018/19,E06000020,E12000005,Quit,Military base,0
2018/19,E06000020,E12000005,Quit,Other,43
2018/19,E06000020,E12000005,Quit,Pharmacy,72
2018/19,E06000020,E12000005,Quit,Prison,0
2018/19,E06000020,E12000005,Quit,Psychiatric hospital,0
2018/19,E06000020,E12000005,Quit,School,0
2018/19,E06000020,E12000005,Quit,Workplace,2
2018/19,E06000020,E12000005,Set quit date,Children's centre,0
2018/19,E06000020,E12000005,Set quit date,Community,348
2018/19,E06000020,E12000005,Set quit date,Community psychiatric,0
2018/19,E06000020,E12000005,Set quit date,Dental,0
2018/19,E06000020,E12000005,Set quit date,General practice,468
2018/19,E06000020,E12000005,Set quit date,Hospital,1
2018/19,E06000020,E12000005,Set quit date,Maternity,0
2018/19,E06000020,E12000005,Set quit date,Military base,0
2018/19,E06000020,E12000005,Set quit date,Other,175
2018/19,E06000020,E12000005,Set quit date,Pharmacy,130
2018/19,E06000020,E12000005,Set quit date,Prison,0
2018/19,E06000020,E12000005,Set quit date,Psychiatric hospital,0
2018/19,E06000020,E12000005,Set quit date,School,0
2018/19,E06000020,E12000005,Set quit date,Workplace,3
2018/19,E06000021,E12000005,Quit,Children's centre,3
2018/19,E06000021,E12000005,Quit,Community,134
2018/19,E06000021,E12000005,Quit,Community psychiatric,0
2018/19,E06000021,E12000005,Quit,Dental,0
2018/19,E06000021,E12000005,Quit,General practice,1155
2018/19,E06000021,E12000005,Quit,Hospital,6
2018/19,E06000021,E12000005,Quit,Maternity,0
2018/19,E06000021,E12000005,Quit,Military base,0
2018/19,E06000021,E12000005,Quit,Other,35
2018/19,E06000021,E12000005,Quit,Pharmacy,46
2018/19,E06000021,E12000005,Quit,Prison,0
