Time period,OrgCode,ParentOrgCode,QuitStatus,MonitoringCategory,Total
2018/19,E06000007,E12000002,Quit,Telephone support,178
2018/19,E06000007,E12000002,Set quit date,Closed group,8
2018/19,E06000007,E12000002,Set quit date,Drop-in clinic,214
2018/19,E06000007,E12000002,Set quit date,Family/couples group,0
2018/19,E06000007,E12000002,Set quit date,One to one,662
2018/19,E06000007,E12000002,Set quit date,Open group,2
2018/19,E06000007,E12000002,Set quit date,Other,1
2018/19,E06000007,E12000002,Set quit date,Telephone support,216
2018/19,E06000008,E12000002,Quit,Closed group,0
2018/19,E06000008,E12000002,Quit,Drop-in clinic,0
2018/19,E06000008,E12000002,Quit,Family/couples group,0
2018/19,E06000008,E12000002,Quit,One to one,338
2018/19,E06000008,E12000002,Quit,Open group,0
2018/19,E06000008,E12000002,Quit,Other,0
2018/19,E06000008,E12000002,Quit,Telephone support,0
2018/19,E06000008,E12000002,Set quit date,Closed group,0
2018/19,E06000008,E12000002,Set quit date,Drop-in clinic,0
2018/19,E06000008,E12000002,Set quit date,Family/couples group,0
2018/19,E06000008,E12000002,Set quit date,One to one,966
2018/19,E06000008,E12000002,Set quit date,Open group,0
2018/19,E06000008,E12000002,Set quit date,Other,0
2018/19,E06000008,E12000002,Set quit date,Telephone support,7
2018/19,E06000009,E12000002,Quit,Closed group,0
2018/19,E06000009,E12000002,Quit,Drop-in clinic,10
2018/19,E06000009,E12000002,Quit,Family/couples group,0
2018/19,E06000009,E12000002,Quit,One to one,93
2018/19,E06000009,E12000002,Quit,Open group,0
2018/19,E06000009,E12000002,Quit,Other,39
2018/19,E06000009,E12000002,Quit,Telephone support,0
2018/19,E06000009,E12000002,Set quit date,Closed group,1
2018/19,E06000009,E12000002,Set quit date,Drop-in clinic,19
2018/19,E06000009,E12000002,Set quit date,Family/couples group,0
2018/19,E06000009,E12000002,Set quit date,One to one,595
2018/19,E06000009,E12000002,Set quit date,Open group,1
2018/19,E06000009,E12000002,Set quit date,Other,237
2018/19,E06000009,E12000002,Set quit date,Telephone support,0
2018/19,E06000010,E12000003,Quit,Closed group,2
2018/19,E06000010,E12000003,Quit,Drop-in clinic,371
2018/19,E06000010,E12000003,Quit,Family/couples group,1
2018/19,E06000010,E12000003,Quit,One to one,730
2018/19,E06000010,E12000003,Quit,Open group,0
2018/19,E06000010,E12000003,Quit,Other,24
2018/19,E06000010,E12000003,Quit,Telephone support,69
2018/19,E06000010,E12000003,Set quit date,Closed group,3
2018/19,E06000010,E12000003,Set quit date,Drop-in clinic,503
2018/19,E06000010,E12000003,Set quit date,Family/couples group,1
2018/19,E06000010,E12000003,Set quit date,One to one,1026
2018/19,E06000010,E12000003,Set quit date,Open group,0
2018/19,E06000010,E12000003,Set quit date,Other,38
2018/19,E06000010,E12000003,Set quit date,Telephone support,94
2018/19,E06000011,E12000003,Quit,Closed group,6
2018/19,E06000011,E12000003,Quit,Drop-in clinic,1
2018/19,E06000011,E12000003,Quit,Family/couples group,0
2018/19,E06000011,E12000003,Quit,One to one,837
2018/19,E06000011,E12000003,Quit,Open group,5
2018/19,E06000011,E12000003,Quit,Other,0
2018/19,E06000011,E12000003,Quit,Telephone support,0
2018/19,E06000011,E12000003,Set quit date,Closed group,7
2018/19,E06000011,E12000003,Set quit date,Drop-in clinic,1
2018/19,E06000011,E12000003,Set quit date,Family/couples group,0
2018/19,E06000011,E12000003,Set quit date,One to one,1393
2018/19,E06000011,E12000003,Set quit date,Open group,9
2018/19,E06000011,E12000003,Set quit date,Other,0
2018/19,E06000011,E12000003,Set quit date,Telephone support,0
2018/19,E06000012,E12000003,Quit,Closed group,0
2018/19,E06000012,E12000003,Quit,Drop-in clinic,0
2018/19,E06000012,E12000003,Quit,Family/couples group,2
2018/19,E06000012,E12000003,Quit,One to one,216
2018/19,E06000012,E12000003,Quit,Open group,201
2018/19,E06000012,E12000003,Quit,Other,2
2018/19,E06000012,E12000003,Quit,Telephone support,1
2018/19,E06000012,E12000003,Set quit date,Closed group,1
2018/19,E06000012,E12000003,Set quit date,Drop-in clinic,0
2018/19,E06000012,E12000003,Set quit date,Family/couples group,3
2018/19,E06000012,E12000003,Set quit date,One to one,414
2018/19,E06000012,E12000003,Set quit date,Open group,353
2018/19,E06000012,E12000003,Set quit date,Other,5
2018/19,E06000012,E12000003,Set quit date,Telephone support,1
2018/19,E06000013,E12000003,Quit,Closed group,0
2018/19,E06000013,E12000003,Quit,Drop-in clinic,17
2018/19,E06000013,E12000003,Quit,Family/couples group,0
2018/19,E06000013,E12000003,Quit,One to one,28
2018/19,E06000013,E12000003,Quit,Open group,93
2018/19,E06000013,E12000003,Quit,Other,0
2018/19,E06000013,E12000003,Quit,Telephone support,0
2018/19,E06000013,E12000003,Set quit date,Closed group,0
2018/19,E06000013,E12000003,Set quit date,Drop-in clinic,43
2018/19,E06000013,E12000003,Set quit date,Family/couples group,0
2018/19,E06000013,E12000003,Set quit date,One to one,54
2018/19,E06000013,E12000003,Set quit date,Open group,197
2018/19,E06000013,E12000003,Set quit date,Other,0
2018/19,E06000013,E12000003,Set quit date,Telephone support,0
2018/19,E06000015,E12000004,Quit,Closed group,0
2018/19,E06000015,E12000004,Quit,Drop-in clinic,0
2018/19,E06000015,E12000004,Quit,Family/couples group,0
2018/19,E06000015,E12000004,Quit,One to one,1200
2018/19,E06000015,E12000004,Quit,Open group,0
2018/19,E06000015,E12000004,Quit,Other,0
2018/19,E06000015,E12000004,Quit,Telephone support,0
2018/19,E06000015,E12000004,Set quit date,Closed group,0
2018/19,E06000015,E12000004,Set quit date,Drop-in clinic,0
2018/19,E06000015,E12000004,Set quit date,Family/couples group,0
2018/19,E06000015,E12000004,Set quit date,One to one,1811
2018/19,E06000015,E12000004,Set quit date,Open group,0
2018/19,E06000015,E12000004,Set quit date,Other,0
2018/19,E06000015,E12000004,Set quit date,Telephone support,0
2018/19,E06000016,E12000004,Quit,Closed group,0
2018/19,E06000016,E12000004,Quit,Drop-in clinic,8
2018/19,E06000016,E12000004,Quit,Family/couples group,54
2018/19,E06000016,E12000004,Quit,One to one,1181
2018/19,E06000016,E12000004,Quit,Open group,0
2018/19,E06000016,E12000004,Quit,Other,85
2018/19,E06000016,E12000004,Quit,Telephone support,3
2018/19,E06000016,E12000004,Set quit date,Closed group,0
2018/19,E06000016,E12000004,Set quit date,Drop-in clinic,38
2018/19,E06000016,E12000004,Set quit date,Family/couples group,93
2018/19,E06000016,E12000004,Set quit date,One to one,2103
2018/19,E06000016,E12000004,Set quit date,Open group,0
2018/19,E06000016,E12000004,Set quit date,Other,176
2018/19,E06000016,E12000004,Set quit date,Telephone support,4
2018/19,E06000017,E12000004,Quit,Closed group,0
2018/19,E06000017,E12000004,Quit,Drop-in clinic,0
2018/19,E06000017,E12000004,Quit,Family/couples group,0
2018/19,E06000017,E12000004,Quit,One to one,64
2018/19,E06000017,E12000004,Quit,Open group,0
2018/19,E06000017,E12000004,Quit,Other,0
2018/19,E06000017,E12000004,Quit,Telephone support,0
2018/19,E06000017,E12000004,Set quit date,Closed group,0
2018/19,E06000017,E12000004,Set quit date,Drop-in clinic,0
2018/19,E06000017,E12000004,Set quit date,Family/couples group,0
2018/19,E06000017,E12000004,Set quit date,One to one,80
2018/19,E06000017,E12000004,Set quit date,Open group,0
2018/19,E06000017,E12000004,Set quit date,Other,0
2018/19,E06000017,E12000004,Set quit date,Telephone support,0
2018/19,E06000019,E12000005,Quit,Closed group,0
2018/19,E06000019,E12000005,Quit,Drop-in clinic,12
2018/19,E06000019,E12000005,Quit,Family/couples group,0
2018/19,E06000019,E12000005,Quit,One to one,62
2018/19,E06000019,E12000005,Quit,Open group,0
2018/19,E06000019,E12000005,Quit,Other,0
2018/19,E06000019,E12000005,Quit,Telephone support,0
2018/19,E06000019,E12000005,Set quit date,Closed group,0
2018/19,E06000019,E12000005,Set quit date,Drop-in clinic,31
2018/19,E06000019,E12000005,Set quit date,Family/couples group,0
2018/19,E06000019,E12000005,Set quit date,One to one,137
2018/19,E06000019,E12000005,Set quit date,Open group,0
2018/19,E06000019,E12000005,Set quit date,Other,0
2018/19,E06000019,E12000005,Set quit date,Telephone support,0
2018/19,E06000020,E12000005,Quit,Closed group,0
2018/19,E06000020,E12000005,Quit,Drop-in clinic,0
2018/19,E06000020,E12000005,Quit,Family/couples group,0
2018/19,E06000020,E12000005,Quit,One to one,537
2018/19,E06000020,E12000005,Quit,Open group,0
2018/19,E06000020,E12000005,Quit,Other,2
2018/19,E06000020,E12000005,Quit,Telephone support,0
2018/19,E06000020,E12000005,Set quit date,Closed group,0
2018/19,E06000020,E12000005,Set quit date,Drop-in clinic,0
2018/19,E06000020,E12000005,Set quit date,Family/couples group,0
2018/19,E06000020,E12000005,Set quit date,One to one,1122
2018/19,E06000020,E12000005,Set quit date,Open group,0
2018/19,E06000020,E12000005,Set quit date,Other,3
2018/19,E06000020,E12000005,Set quit date,Telephone support,0
2018/19,E06000021,E12000005,Quit,Closed group,0
2018/19,E06000021,E12000005,Quit,Drop-in clinic,23
2018/19,E06000021,E12000005,Quit,Family/couples group,0
2018/19,E06000021,E12000005,Quit,One to one,1420
2018/19,E06000021,E12000005,Quit,Open group,2
2018/19,E06000021,E12000005,Quit,Other,73
2018/19,E06000021,E12000005,Quit,Telephone support,0
2018/19,E06000021,E12000005,Set quit date,Closed group,1
2018/19,E06000021,E12000005,Set quit date,Drop-in clinic,33
2018/19,E06000021,E12000005,Set quit date,Family/couples group,0
2018/19,E06000021,E12000005,Set quit date,One to one,1888
2018/19,E06000021,E12000005,Set quit date,Open group,4
2018/19,E06000021,E12000005,Set quit date,Other,143
2018/19,E06000021,E12000005,Set quit date,Telephone support,0
2018/19,E06000022,E12000009,Quit,Closed group,0
2018/19,E06000022,E12000009,Quit,Drop-in clinic,78
2018/19,E06000022,E12000009,Quit,Family/couples group,2
2018/19,E06000022,E12000009,Quit,One to one,278
2018/19,E06000022,E12000009,Quit,Open group,0
2018/19,E06000022,E12000009,Quit,Other,0
2018/19,E06000022,E12000009,Quit,Telephone support,9
2018/19,E06000022,E12000009,Set quit date,Closed group,0
2018/19,E06000022,E12000009,Set quit date,Drop-in clinic,90
2018/19,E06000022,E12000009,Set quit date,Family/couples group,3
2018/19,E06000022,E12000009,Set quit date,One to one,440
2018/19,E06000022,E12000009,Set quit date,Open group,0
2018/19,E06000022,E12000009,Set quit date,Other,0
2018/19,E06000022,E12000009,Set quit date,Telephone support,10
2018/19,E06000023,E12000009,Quit,Closed group,0
2018/19,E06000023,E12000009,Quit,Drop-in clinic,0
2018/19,E06000023,E12000009,Quit,Family/couples group,1
2018/19,E06000023,E12000009,Quit,One to one,163
2018/19,E06000023,E12000009,Quit,Open group,0
2018/19,E06000023,E12000009,Quit,Other,0
2018/19,E06000023,E12000009,Quit,Telephone support,1
2018/19,E06000023,E12000009,Set quit date,Closed group,1
2018/19,E06000023,E12000009,Set quit date,Drop-in clinic,10
2018/19,E06000023,E12000009,Set quit date,Family/couples group,2
2018/19,E06000023,E12000009,Set quit date,One to one,440
2018/19,E06000023,E12000009,Set quit date,Open group,0
2018/19,E06000023,E12000009,Set quit date,Other,0
2018/19,E06000023,E12000009,Set quit date,Telephone support,9
2018/19,E06000024,E12000009,Quit,Closed group,2
2018/19,E06000024,E12000009,Quit,Drop-in clinic,104
2018/19,E06000024,E12000009,Quit,Family/couples group,0
2018/19,E06000024,E12000009,Quit,One to one,512
2018/19,E06000024,E12000009,Quit,Open group,18
2018/19,E06000024,E12000009,Quit,Other,9
2018/19,E06000024,E12000009,Quit,Telephone support,1
2018/19,E06000024,E12000009,Set quit date,Closed group,2
2018/19,E06000024,E12000009,Set quit date,Drop-in clinic,208
2018/19,E06000024,E12000009,Set quit date,Family/couples group,0
2018/19,E06000024,E12000009,Set quit date,One to one,1102
2018/19,E06000024,E12000009,Set quit date,Open group,27
2018/19,E06000024,E12000009,Set quit date,Other,61
2018/19,E06000024,E12000009,Set quit date,Telephone support,3
2018/19,E06000025,E12000009,Quit,Closed group,0
2018/19,E06000025,E12000009,Quit,Drop-in clinic,0
2018/19,E06000025,E12000009,Quit,Family/couples group,0
2018/19,E06000025,E12000009,Quit,One to one,343
2018/19,E06000025,E12000009,Quit,Open group,0
2018/19,E06000025,E12000009,Quit,Other,3
2018/19,E06000025,E12000009,Quit,Telephone support,0
2018/19,E06000025,E12000009,Set quit date,Closed group,0
2018/19,E06000025,E12000009,Set quit date,Drop-in clinic,0
2018/19,E06000025,E12000009,Set quit date,Family/couples group,0
2018/19,E06000025,E12000009,Set quit date,One to one,1098
2018/19,E06000025,E12000009,Set quit date,Open group,0
2018/19,E06000025,E12000009,Set quit date,Other,7
2018/19,E06000025,E12000009,Set quit date,Telephone support,1
2018/19,E06000026,E12000009,Quit,Closed group,0
2018/19,E06000026,E12000009,Quit,Drop-in clinic,0
2018/19,E06000026,E12000009,Quit,Family/couples group,0
2018/19,E06000026,E12000009,Quit,One to one,641
2018/19,E06000026,E12000009,Quit,Open group,0
2018/19,E06000026,E12000009,Quit,Other,0
2018/19,E06000026,E12000009,Quit,Telephone support,0
2018/19,E06000026,E12000009,Set quit date,Closed group,0
2018/19,E06000026,E12000009,Set quit date,Drop-in clinic,0
2018/19,E06000026,E12000009,Set quit date,Family/couples group,0
2018/19,E06000026,E12000009,Set quit date,One to one,1506
2018/19,E06000026,E12000009,Set quit date,Open group,0
2018/19,E06000026,E12000009,Set quit date,Other,0
2018/19,E06000026,E12000009,Set quit date,Telephone support,0
2018/19,E06000027,E12000009,Quit,Closed group,0
2018/19,E06000027,E12000009,Quit,Drop-in clinic,0
2018/19,E06000027,E12000009,Quit,Family/couples group,16
2018/19,E06000027,E12000009,Quit,One to one,216
2018/19,E06000027,E12000009,Quit,Open group,0
2018/19,E06000027,E12000009,Quit,Other,3
2018/19,E06000027,E12000009,Quit,Telephone support,65
2018/19,E06000027,E12000009,Set quit date,Closed group,0
2018/19,E06000027,E12000009,Set quit date,Drop-in clinic,0
2018/19,E06000027,E12000009,Set quit date,Family/couples group,32
2018/19,E06000027,E12000009,Set quit date,One to one,456
2018/19,E06000027,E12000009,Set quit date,Open group,0
2018/19,E06000027,E12000009,Set quit date,Other,7
2018/19,E06000027,E12000009,Set quit date,Telephone support,91
2018/19,E06000028,E12000009,Quit,Closed group,0
2018/19,E06000028,E12000009,Quit,Drop-in clinic,0
2018/19,E06000028,E12000009,Quit,Family/couples group,0
2018/19,E06000028,E12000009,Quit,One to one,350
2018/19,E06000028,E12000009,Quit,Open group,0
2018/19,E06000028,E12000009,Quit,Other,0
2018/19,E06000028,E12000009,Quit,Telephone support,0
2018/19,E06000028,E12000009,Set quit date,Closed group,0
2018/19,E06000028,E12000009,Set quit date,Drop-in clinic,0
2018/19,E06000028,E12000009,Set quit date,Family/couples group,0
2018/19,E06000028,E12000009,Set quit date,One to one,917
2018/19,E06000028,E12000009,Set quit date,Open group,0
2018/19,E06000028,E12000009,Set quit date,Other,0
2018/19,E06000028,E12000009,Set quit date,Telephone support,0
2018/19,E06000029,E12000009,Quit,Closed group,0
2018/19,E06000029,E12000009,Quit,Drop-in clinic,0
2018/19,E06000029,E12000009,Quit,Family/couples group,0
2018/19,E06000029,E12000009,Quit,One to one,283
2018/19,E06000029,E12000009,Quit,Open group,0
2018/19,E06000029,E12000009,Quit,Other,0
2018/19,E06000029,E12000009,Quit,Telephone support,0
2018/19,E06000029,E12000009,Set quit date,Closed group,0
2018/19,E06000029,E12000009,Set quit date,Drop-in clinic,0
2018/19,E06000029,E12000009,Set quit date,Family/couples group,0
2018/19,E06000029,E12000009,Set quit date,One to one,611
2018/19,E06000029,E12000009,Set quit date,Open group,0
2018/19,E06000029,E12000009,Set quit date,Other,0
2018/19,E06000029,E12000009,Set quit date,Telephone support,0
2018/19,E06000030,E12000009,Quit,Closed group,0
2018/19,E06000030,E12000009,Quit,Drop-in clinic,0
2018/19,E06000030,E12000009,Quit,Family/couples group,0
2018/19,E06000030,E12000009,Quit,One to one,304
2018/19,E06000030,E12000009,Quit,Open group,0
2018/19,E06000030,E12000009,Quit,Other,0
2018/19,E06000030,E12000009,Quit,Telephone support,0
2018/19,E06000030,E12000009,Set quit date,Closed group,0
2018/19,E06000030,E12000009,Set quit date,Drop-in clinic,0
2018/19,E06000030,E12000009,Set quit date,Family/couples group,5
2018/19,E06000030,E12000009,Set quit date,One to one,999
2018/19,E06000030,E12000009,Set quit date,Open group,0
2018/19,E06000030,E12000009,Set quit date,Other,0
2018/19,E06000030,E12000009,Set quit date,Telephone support,0
2018/19,E06000031,E12000006,Quit,Closed group,0
2018/19,E06000031,E12000006,Quit,Drop-in clinic,0
2018/19,E06000031,E12000006,Quit,Family/couples group,0
2018/19,E06000031,E12000006,Quit,One to one,712
2018/19,E06000031,E12000006,Quit,Open group,0
2018/19,E06000031,E12000006,Quit,Other,2
2018/19,E06000031,E12000006,Quit,Telephone support,0
2018/19,E06000031,E12000006,Set quit date,Closed group,0
2018/19,E06000031,E12000006,Set quit date,Drop-in clinic,3
2018/19,E06000031,E12000006,Set quit date,Family/couples group,0
2018/19,E06000031,E12000006,Set quit date,One to one,1279
2018/19,E06000031,E12000006,Set quit date,Open group,0
2018/19,E06000031,E12000006,Set quit date,Other,8
2018/19,E06000031,E12000006,Set quit date,Telephone support,0
2018/19,E06000032,E12000006,Quit,Closed group,1
2018/19,E06000032,E12000006,Quit,Drop-in clinic,2
2018/19,E06000032,E12000006,Quit,Family/couples group,16
2018/19,E06000032,E12000006,Quit,One to one,487
2018/19,E06000032,E12000006,Quit,Open group,0
2018/19,E06000032,E12000006,Quit,Other,0
2018/19,E06000032,E12000006,Quit,Telephone support,6
2018/19,E06000032,E12000006,Set quit date,Closed group,5
2018/19,E06000032,E12000006,Set quit date,Drop-in clinic,10
2018/19,E06000032,E12000006,Set quit date,Family/couples group,28
2018/19,E06000032,E12000006,Set quit date,One to one,1003
2018/19,E06000032,E12000006,Set quit date,Open group,0
2018/19,E06000032,E12000006,Set quit date,Other,0
2018/19,E06000032,E12000006,Set quit date,Telephone support,7
2018/19,E06000033,E12000006,Quit,Closed group,0
2018/19,E06000033,E12000006,Quit,Drop-in clinic,0
2018/19,E06000033,E12000006,Quit,Family/couples group,0
2018/19,E06000033,E12000006,Quit,One to one,792
2018/19,E06000033,E12000006,Quit,Open group,0
2018/19,E06000033,E12000006,Quit,Other,0
2018/19,E06000033,E12000006,Quit,Telephone support,4
2018/19,E06000033,E12000006,Set quit date,Closed group,0
2018/19,E06000033,E12000006,Set quit date,Drop-in clinic,0
2018/19,E06000033,E12000006,Set quit date,Family/couples group,0
2018/19,E06000033,E12000006,Set quit date,One to one,1776
2018/19,E06000033,E12000006,Set quit date,Open group,0
2018/19,E06000033,E12000006,Set quit date,Other,0
2018/19,E06000033,E12000006,Set quit date,Telephone support,5
2018/19,E06000034,E12000006,Quit,Closed group,0
2018/19,E06000034,E12000006,Quit,Drop-in clinic,0
2018/19,E06000034,E12000006,Quit,Family/couples group,0
2018/19,E06000034,E12000006,Quit,One to one,528
2018/19,E06000034,E12000006,Quit,Open group,0
2018/19,E06000034,E12000006,Quit,Other,0
2018/19,E06000034,E12000006,Quit,Telephone support,0
2018/19,E06000034,E12000006,Set quit date,Closed group,0
2018/19,E06000034,E12000006,Set quit date,Drop-in clinic,0
2018/19,E06000034,E12000006,Set quit date,Family/couples group,0
2018/19,E06000034,E12000006,Set quit date,One to one,1020
2018/19,E06000034,E12000006,Set quit date,Open group,0
2018/19,E06000034,E12000006,Set quit date,Other,0
2018/19,E06000034,E12000006,Set quit date,Telephone support,0
2018/19,E06000035,E12000008,Quit,Closed group,15
2018/19,E06000035,E12000008,Quit,Drop-in clinic,468
2018/19,E06000035,E12000008,Quit,Family/couples group,0
2018/19,E06000035,E12000008,Quit,One to one,929
2018/19,E06000035,E12000008,Quit,Open group,2
2018/19,E06000035,E12000008,Quit,Other,10
2018/19,E06000035,E12000008,Quit,Telephone support,4
2018/19,E06000035,E12000008,Set quit date,Closed group,24
2018/19,E06000035,E12000008,Set quit date,Drop-in clinic,974
2018/19,E06000035,E12000008,Set quit date,Family/couples group,0
2018/19,E06000035,E12000008,Set quit date,One to one,1669
2018/19,E06000035,E12000008,Set quit date,Open group,3
2018/19,E06000035,E12000008,Set quit date,Other,26
2018/19,E06000035,E12000008,Set quit date,Telephone support,10
2018/19,E06000037,E12000008,Quit,Closed group,0
2018/19,E06000037,E12000008,Quit,Drop-in clinic,277
2018/19,E06000037,E12000008,Quit,Family/couples group,2
2018/19,E06000037,E12000008,Quit,One to one,210
2018/19,E06000037,E12000008,Quit,Open group,0
2018/19,E06000037,E12000008,Quit,Other,9
2018/19,E06000037,E12000008,Quit,Telephone support,5
2018/19,E06000037,E12000008,Set quit date,Closed group,0
2018/19,E06000037,E12000008,Set quit date,Drop-in clinic,406
2018/19,E06000037,E12000008,Set quit date,Family/couples group,5
2018/19,E06000037,E12000008,Set quit date,One to one,310
2018/19,E06000037,E12000008,Set quit date,Open group,0
2018/19,E06000037,E12000008,Set quit date,Other,18
2018/19,E06000037,E12000008,Set quit date,Telephone support,5
2018/19,E06000038,E12000008,Quit,Closed group,0
2018/19,E06000038,E12000008,Quit,Drop-in clinic,463
2018/19,E06000038,E12000008,Quit,Family/couples group,3
2018/19,E06000038,E12000008,Quit,One to one,221
2018/19,E06000038,E12000008,Quit,Open group,0
2018/19,E06000038,E12000008,Quit,Other,4
2018/19,E06000038,E12000008,Quit,Telephone support,5
2018/19,E06000038,E12000008,Set quit date,Closed group,0
2018/19,E06000038,E12000008,Set quit date,Drop-in clinic,704
2018/19,E06000038,E12000008,Set quit date,Family/couples group,6
2018/19,E06000038,E12000008,Set quit date,One to one,328
2018/19,E06000038,E12000008,Set quit date,Open group,0
2018/19,E06000038,E12000008,Set quit date,Other,17
2018/19,E06000038,E12000008,Set quit date,Telephone support,7
2018/19,E06000039,E12000008,Quit,Closed group,0
2018/19,E06000039,E12000008,Quit,Drop-in clinic,670
2018/19,E06000039,E12000008,Quit,Family/couples group,2
2018/19,E06000039,E12000008,Quit,One to one,305
2018/19,E06000039,E12000008,Quit,Open group,0
2018/19,E06000039,E12000008,Quit,Other,23
2018/19,E06000039,E12000008,Quit,Telephone support,2
2018/19,E06000039,E12000008,Set quit date,Closed group,0
2018/19,E06000039,E12000008,Set quit date,Drop-in clinic,1060
2018/19,E06000039,E12000008,Set quit date,Family/couples group,3
2018/19,E06000039,E12000008,Set quit date,One to one,392
2018/19,E06000039,E12000008,Set quit date,Open group,0
2018/19,E06000039,E12000008,Set quit date,Other,48
2018/19,E06000039,E12000008,Set quit date,Telephone support,2
2018/19,E06000040,E12000008,Quit,Closed group,0
2018/19,E06000040,E12000008,Quit,Drop-in clinic,77
